# ID,Lx_corr,log_Lx_int,log_Lx_obs,group
508514,0.822540,44.484844,44.400002,GRN
510152,0.875301,44.214844,44.157001,GRN
510223,0.300716,44.804844,44.283001,GRN
510871,0.591774,44.464844,44.236999,GRN
512384,0.648000,44.429426,44.241001,GRN
512778,0.610000,43.477671,43.263000,GRN
512840,0.778315,44.794846,44.686001,GRN
513984,0.654869,44.714844,44.530998,GRN
514705,0.586346,44.934845,44.702999,GRN
516101,0.168716,44.884842,44.112000,GRN
516147,0.647371,44.954846,44.765999,GRN
516177,0.750164,44.314842,44.189999,GRN
516922,1.057194,44.984844,45.008999,GRN
517617,0.753000,43.779203,43.655998,GRN
519447,0.289171,43.754845,43.216000,GRN
521908,0.832060,44.624844,44.544998,GRN
526106,0.360708,44.514843,44.071999,GRN
528135,0.506000,43.853848,43.557999,GRN
529336,0.674769,45.044846,44.874001,GRN
529584,0.530000,43.663725,43.388000,GRN
529855,0.988907,43.454846,43.450001,GRN
530363,0.579638,43.914845,43.678001,GRN
530790,0.839762,45.034844,44.959000,GRN
532786,0.430000,44.136532,43.770000,GRN
533666,0.811254,43.924843,43.834000,GRN
534026,0.833984,44.674843,44.596001,GRN
534119,0.412247,43.974842,43.590000,GRN
534850,0.660931,43.974842,43.794998,GRN
536630,1.000000,44.105999,44.105999,GRN
536673,0.600000,43.483850,43.262001,GRN
537774,0.412247,44.564842,44.180000,GRN
538906,0.521381,44.694843,44.411999,GRN
539583,0.979837,44.004845,43.995998,GRN
543535,0.729718,44.284844,44.147999,GRN
544769,1.000000,43.702999,43.702999,GRN
547352,0.496770,44.364845,44.061001,GRN
549557,0.291177,44.644844,44.109001,GRN
549676,0.667049,43.444843,43.269001,GRN
551947,0.092716,44.524845,43.492001,GRN
553928,0.557384,44.574844,44.320999,GRN
556169,0.551007,44.074844,43.816002,GRN
556928,0.171064,43.834843,43.068001,GRN
558647,0.133094,44.834843,43.959000,GRN
559688,1.000000,43.883999,43.883999,GRN
565978,0.794617,44.694843,44.595001,GRN
567121,0.595879,44.474842,44.250000,GRN
567452,0.966400,45.284844,45.270000,GRN
568506,0.656378,44.184845,44.001999,GRN
569318,0.473321,44.914845,44.590000,GRN
569893,0.845587,44.384842,44.312000,GRN
570129,0.404724,44.924843,44.532002,GRN
570880,0.745000,43.357843,43.230000,GRN
571753,1.000000,43.304001,43.304001,GRN
571990,0.728041,45.044846,44.907002,GRN
572384,0.455153,44.804844,44.463001,GRN
572704,0.660931,43.894844,43.715000,GRN
575696,0.081876,44.864845,43.778000,GRN
576870,1.153859,44.364845,44.426998,GRN
577692,0.617000,43.774713,43.564999,GRN
577999,0.264337,43.734844,43.157001,GRN
579415,0.477000,44.002481,43.681000,GRN
580231,0.590413,44.254845,44.026001,GRN
580861,1.291684,43.564842,43.675999,GRN
580884,0.733085,43.824844,43.689999,GRN
581105,0.369959,44.274845,43.842998,GRN
582749,1.000000,44.348999,44.348999,GRN
585366,1.096875,43.724842,43.764999,GRN
585642,0.339746,45.164845,44.695999,GRN
586341,0.403790,44.074844,43.681000,GRN
586685,0.679449,44.384842,44.216999,GRN
587486,0.728000,43.668867,43.530998,GRN
592667,0.698480,44.394844,44.238998,GRN
592797,0.647377,44.804844,44.616001,GRN
593404,1.396873,43.574844,43.720001,GRN
594434,0.792790,43.904842,43.804001,GRN
595487,0.659412,44.774845,44.594002,GRN
599948,0.824435,44.314842,44.230999,GRN
600384,0.522000,44.272331,43.990002,GRN
605445,0.352498,44.554844,44.102001,GRN
606414,0.851438,44.294846,44.224998,GRN
608549,1.000000,43.693001,43.693001,GRN
609017,0.835898,45.254845,45.176998,GRN
613328,0.623957,44.434845,44.230000,GRN
613543,0.650363,45.154842,44.967999,GRN
616159,0.699000,43.647523,43.492001,GRN
616983,0.448907,43.974842,43.626999,GRN
617775,0.755368,44.564842,44.443001,GRN
619550,0.609756,44.394844,44.180000,GRN
620323,0.726000,43.812064,43.673000,GRN
623618,0.822533,44.024845,43.939999,GRN
624239,1.018957,44.444843,44.452999,GRN
624284,1.000000,43.595001,43.595001,GRN
624526,1.086825,44.134842,44.171001,GRN
625004,0.122224,44.674843,43.762001,GRN
629776,0.118619,44.454846,43.528999,GRN
630435,0.679443,43.954846,43.786999,GRN
630484,0.703319,44.704846,44.551998,GRN
630503,0.480000,43.414759,43.096001,GRN
631272,0.126229,44.904842,44.006000,GRN
631339,0.609756,44.694843,44.480000,GRN
632339,1.000000,43.896999,43.896999,GRN
633300,0.910240,45.174843,45.133999,GRN
635245,0.617000,44.232714,44.022999,GRN
635784,0.037167,45.104843,43.674999,GRN
635862,0.573001,43.864845,43.623001,GRN
636324,0.647000,44.313096,44.124001,GRN
640145,0.367417,44.764843,44.330002,GRN
640360,0.674775,44.244843,44.074001,GRN
640443,0.228117,44.724842,44.083000,GRN
641847,0.402862,43.764843,43.369999,GRN
643223,0.629000,44.202349,44.000999,GRN
643313,1.000000,43.634998,43.634998,GRN
643480,1.009611,44.234844,44.238998,GRN
643581,0.542000,43.566000,43.299999,GRN
644795,0.589056,44.284844,44.055000,GRN
648114,1.000000,44.492001,44.492001,GRN
648173,1.000000,43.591000,43.591000,GRN
648762,0.615400,45.384842,45.174000,GRN
652010,0.508344,44.394844,44.101002,GRN
654576,0.853407,44.314842,44.245998,GRN
656621,0.778315,44.894844,44.785999,GRN
657703,0.382082,44.414845,43.997002,GRN
661442,0.765870,44.894844,44.778999,GRN
662715,0.714000,44.152302,44.006001,GRN
663103,0.638494,45.194843,45.000000,GRN
663735,0.032822,45.584843,44.101002,GRN
665479,0.208522,44.794846,44.113998,GRN
665603,0.522587,43.674843,43.393002,GRN
666394,1.101935,44.184845,44.227001,GRN
666872,0.606951,44.094845,43.877998,GRN
672158,0.875294,43.344845,43.286999,GRN
673312,0.016989,44.634842,42.865002,GRN
674119,0.966400,44.324844,44.310001,GRN
675269,0.885431,44.784844,44.731998,GRN
676097,0.173444,44.264843,43.504002,GRN
676685,0.883396,44.274845,44.221001,GRN
676717,1.000000,43.493000,43.493000,GRN
677305,0.525000,43.915842,43.636002,GRN
677692,0.734780,43.724842,43.591000,GRN
678533,0.835905,45.034844,44.957001,GRN
678793,0.458306,44.544846,44.206001,GRN
679413,0.521381,44.274845,43.992001,GRN
680726,0.637026,44.694843,44.499001,GRN
681237,0.489954,44.104843,43.794998,GRN
681303,0.188868,44.494843,43.771000,GRN
683219,0.621091,43.834843,43.627998,GRN
684158,0.576976,44.084843,43.846001,GRN
684508,0.593142,44.154842,43.928001,GRN
687071,1.000000,43.386002,43.386002,GRN
687898,1.000000,43.729000,43.729000,GRN
688136,0.776525,44.834843,44.724998,GRN
688457,0.778315,44.854843,44.745998,GRN
689518,0.268632,43.324844,42.754002,GRN
689768,0.674769,44.844845,44.674000,GRN
690687,1.000000,44.094002,44.094002,GRN
690971,0.390981,44.444843,44.036999,GRN
692655,0.638494,43.624844,43.430000,GRN
694697,0.696000,44.861389,44.703999,GRN
695445,0.648863,44.614845,44.426998,GRN
695834,0.471000,44.143980,43.817001,GRN
698041,0.078011,44.894844,43.786999,GRN
698738,0.832067,44.814842,44.735001,GRN
698983,0.137771,44.344845,43.484001,GRN
699088,1.000000,44.598999,44.598999,GRN
701418,0.781905,44.934845,44.827999,GRN
703122,0.899818,44.554844,44.508999,GRN
706615,0.885431,44.124844,44.071999,GRN
707749,0.748440,43.844845,43.719002,GRN
709134,0.780115,43.064842,42.957001,GRN
709137,0.794610,44.274845,44.174999,GRN
709713,0.540951,44.624844,44.358002,GRN
709816,0.395509,45.234844,44.832001,GRN
711091,0.616000,44.409421,44.199001,GRN
711692,0.287843,44.474842,43.933998,GRN
711809,0.307720,44.464844,43.952999,GRN
713253,0.355758,44.554844,44.105999,GRN
714401,0.202841,43.984844,43.292000,GRN
714907,0.493352,43.974842,43.667999,GRN
717817,0.811254,44.414845,44.324001,GRN
719096,0.826335,44.304844,44.222000,GRN
719155,0.431677,45.174843,44.810001,GRN
719811,0.867273,44.084843,44.022999,GRN
720578,0.136823,44.884842,44.021000,GRN
720608,0.298645,44.704846,44.180000,GRN
722533,0.696875,44.844845,44.688000,GRN
724890,0.583654,44.324844,44.091000,GRN
725161,0.692080,43.614845,43.455002,GRN
725672,0.701000,43.745282,43.591000,GRN
725685,0.437678,44.734844,44.375999,GRN
726941,0.778315,44.254845,44.146000,GRN
726986,0.833984,44.894844,44.816002,GRN
729557,0.749000,43.338519,43.213001,GRN
729570,0.767635,43.934845,43.820000,GRN
733581,0.764110,44.264843,44.147999,GRN
733937,0.719705,44.324844,44.181999,GRN
734723,0.573001,44.334843,44.092998,GRN
734769,0.432671,43.974842,43.611000,GRN
734950,0.396420,44.654842,44.252998,GRN
735335,0.897750,43.874844,43.827999,GRN
736288,0.687313,44.484844,44.321999,GRN
737008,0.616818,44.404842,44.195000,GRN
737473,0.335859,43.834843,43.361000,GRN
738308,0.706570,44.614845,44.464001,GRN
748454,0.513045,44.254845,43.965000,GRN
750623,0.421848,44.574844,44.200001,GRN
751736,0.484348,44.624844,44.310001,GRN
752983,0.475504,45.024845,44.702000,GRN
753049,0.441730,44.064842,43.709999,GRN
754369,1.413051,43.624844,43.775002,GRN
754797,0.311284,44.084843,43.577999,GRN
754804,0.725000,43.810663,43.671001,GRN
755017,0.168329,43.584843,42.811001,GRN
757535,0.760601,45.404842,45.285999,GRN
759628,0.641439,44.444843,44.251999,GRN
761839,0.378578,44.514843,44.092999,GRN
763569,0.244994,44.534844,43.924000,GRN
763929,0.431673,44.594845,44.230000,GRN
764269,0.415103,44.164845,43.783001,GRN
765037,1.000000,43.880001,43.880001,GRN
767177,0.731400,44.524845,44.389000,GRN
770406,0.628285,44.214844,44.013000,GRN
772453,0.712000,44.190519,44.042999,GRN
775204,0.753625,44.704846,44.582001,GRN
776222,0.322222,44.184845,43.693001,GRN
776400,0.418946,44.214844,43.837002,GRN
777034,0.309854,44.224842,43.716000,GRN
778213,0.841697,43.094845,43.020000,GRN
778366,0.653364,44.304844,44.119999,GRN
779091,0.401008,44.114845,43.717999,GRN
779324,1.000000,43.577000,43.577000,GRN
780589,0.719705,44.844845,44.702000,GRN
782146,1.000000,43.542999,43.542999,GRN
782363,1.000360,43.894844,43.895000,GRN
782462,0.537225,44.424843,44.154999,GRN
782508,0.706570,44.784844,44.633999,GRN
783183,0.294547,44.054844,43.523998,GRN
785300,0.545000,43.748604,43.485001,GRN
786952,0.349265,44.324844,43.868000,GRN
788577,0.440714,44.444843,44.089001,GRN
793328,0.682584,45.064842,44.898998,GRN
793517,0.537225,43.764843,43.494999,GRN
794848,1.000000,43.648998,43.648998,GRN
795729,0.865280,44.224842,44.161999,GRN
797081,1.016614,44.574844,44.582001,GRN
804744,0.743284,43.714844,43.585999,GRN
805709,0.604169,44.944843,44.726002,GRN
806263,1.091829,45.094845,45.132999,GRN
807633,0.559956,44.294846,44.042999,GRN
810108,0.772960,44.484844,44.373001,GRN
811548,0.448907,44.634842,44.286999,GRN
812877,1.145930,44.744843,44.804001,GRN
813703,0.607000,43.825812,43.609001,GRN
821027,0.719712,44.514843,44.372002,GRN
821742,0.594509,44.994843,44.769001,GRN
822926,1.000000,43.330002,43.330002,GRN
824313,0.877318,44.254845,44.198002,GRN
825866,0.719705,44.054844,43.911999,GRN
826133,0.376836,44.204846,43.780998,GRN
830656,0.659412,44.134842,43.953999,GRN
831683,0.475508,44.134842,43.812000,GRN
833026,0.685739,44.584843,44.421001,GRN
834538,0.711471,43.764843,43.617001,GRN
834892,0.226546,43.454846,42.810001,GRN
834991,0.521381,44.034844,43.751999,GRN
837822,0.881365,43.754845,43.700001,GRN
839943,0.679443,43.794846,43.626999,GRN
841354,0.065638,44.334843,43.152000,GRN
842595,0.654000,43.679421,43.494999,GRN
842703,0.482120,44.094845,43.778000,GRN
843629,0.510689,44.314842,44.022999,GRN
844144,0.731406,44.724842,44.589001,GRN
844601,0.091444,44.804844,43.765999,GRN
844866,0.830147,44.704846,44.624001,GRN
845164,0.394596,44.704846,44.300999,GRN
847794,0.899818,44.194843,44.148998,GRN
848845,0.483231,45.024845,44.709000,GRN
851874,0.883404,43.994843,43.941002,GRN
852753,1.216621,44.214844,44.299999,GRN
854904,0.146945,44.394844,43.562000,GRN
854964,0.970858,44.264843,44.251999,GRN
855880,0.453000,43.598903,43.255001,GRN
856252,0.651867,44.224842,44.039001,GRN
856446,0.297273,43.944843,43.417999,GRN
856626,0.743284,44.614845,44.486000,GRN
858038,0.736467,44.274845,44.141998,GRN
859825,0.953139,44.684845,44.664001,GRN
860452,0.883396,44.354843,44.300999,GRN
860628,0.623957,44.684845,44.480000,GRN
862628,0.233968,44.664845,44.034000,GRN
869011,0.535000,43.420644,43.148998,GRN
871257,0.764000,43.504907,43.388000,GRN
872872,0.639965,44.644844,44.451000,GRN
878244,0.629732,44.904842,44.703999,GRN
879281,0.395509,44.614845,44.212002,GRN
882407,1.000000,43.564999,43.564999,GRN
883444,0.506010,44.174843,43.879002,GRN
884726,0.580973,44.374844,44.139000,GRN
884940,0.891573,43.234844,43.185001,GRN
885687,0.778315,44.364845,44.256001,GRN
887045,0.736473,44.534844,44.402000,GRN
889205,0.448903,44.954846,44.606998,GRN
890325,0.650369,43.884842,43.698002,GRN
895446,0.182876,44.694843,43.957001,GRN
897743,1.064518,44.274845,44.301998,GRN
901487,1.000000,43.875999,43.875999,GRN
904153,0.631183,45.264843,45.064999,GRN
904947,0.444794,44.724842,44.373001,GRN
905927,0.425749,44.414845,44.043999,GRN
906612,0.624000,44.179814,43.974998,GRN
907047,1.000000,43.483002,43.483002,GRN
908022,0.696875,45.004845,44.848000,GRN
912946,0.562000,43.303265,43.053001,GRN
915989,0.671670,44.644844,44.472000,GRN
916518,0.798276,44.614845,44.516998,GRN
916982,0.341316,44.724842,44.257999,GRN
919030,0.502524,44.724842,44.425999,GRN
919414,0.490000,43.670804,43.361000,GRN
922433,0.796448,43.964844,43.866001,GRN
928017,0.231824,44.404842,43.770000,GRN
928078,0.425753,44.694843,44.324001,GRN
928556,1.000000,43.699001,43.699001,GRN
930093,0.758852,44.894844,44.775002,GRN
930432,0.461481,43.684845,43.348999,GRN
930796,0.674769,44.434845,44.264000,GRN
933997,0.432671,45.174843,44.811001,GRN
934339,0.897758,45.314842,45.268002,GRN
935543,0.635556,44.484844,44.287998,GRN
936644,0.857344,44.704846,44.638000,GRN
937557,0.546000,44.150808,43.888000,GRN
939014,0.571684,44.114845,43.872002,GRN
939172,1.104474,43.854843,43.897999,GRN
942263,0.619664,44.524845,44.317001,GRN
942395,0.674000,44.654342,44.483002,GRN
944019,0.338965,44.124844,43.654999,GRN
946085,0.626841,44.674843,44.472000,GRN
946476,0.553549,44.854843,44.598000,GRN
947453,0.724698,44.604843,44.465000,GRN
947471,0.769403,45.164845,45.050999,GRN
949132,0.845580,44.344845,44.271999,GRN
949151,0.514232,44.834843,44.546001,GRN
949321,0.447000,43.970691,43.620998,GRN
952044,0.711000,44.454130,44.306000,GRN
953926,0.833977,44.524845,44.445999,GRN
956585,0.942235,43.494843,43.469002,GRN
956759,0.467906,44.034844,43.705002,GRN
957291,0.763000,43.926474,43.808998,GRN
957935,1.000000,43.895000,43.895000,GRN
958542,0.716400,43.734844,43.590000,GRN
958682,0.494489,44.074844,43.769001,GRN
959179,0.476600,44.844845,44.522999,GRN
961208,0.767635,44.464844,44.349998,GRN
962054,0.563840,43.364845,43.116001,GRN
966973,0.695273,45.034844,44.876999,GRN
968549,0.518000,43.708671,43.423000,GRN
970232,0.704946,45.064842,44.912998,GRN
970584,0.774740,45.164845,45.054001,GRN
971246,0.414149,44.494843,44.112000,GRN
972387,0.263729,43.284844,42.706001,GRN
974555,0.933593,44.984844,44.955002,GRN
975133,0.138407,43.904842,43.046001,GRN
976485,0.762353,45.024845,44.907002,GRN
978444,0.715000,43.780692,43.634998,GRN
979733,1.000000,43.543999,43.543999,GRN
981552,0.632638,44.234844,44.035999,GRN
982004,0.653364,44.484844,44.299999,GRN
982990,0.830147,44.684845,44.604000,GRN
984181,1.387262,44.494843,44.637001,GRN
985892,0.522000,43.886330,43.604000,GRN
986016,0.500216,44.304844,44.004002,GRN
986701,0.813123,44.394844,44.305000,GRN
987573,1.014278,44.494843,44.500999,GRN
987849,0.805665,44.554844,44.460999,GRN
988550,0.790968,44.674843,44.573002,GRN
989640,0.841704,44.154842,44.080002,GRN
989672,0.448903,45.024845,44.676998,GRN
991721,0.796448,44.194843,44.096001,GRN
992008,0.651862,44.434845,44.249001,GRN
992147,1.000000,43.264999,43.264999,GRN
992340,0.805665,44.574844,44.480999,GRN
993201,0.734780,44.384842,44.250999,GRN
993805,0.973095,44.164845,44.153000,GRN
995126,0.709830,44.824844,44.675999,GRN
995219,0.719000,43.391272,43.248001,GRN
996570,1.000000,43.589001,43.589001,GRN
997300,1.000000,43.926998,43.926998,GRN
999621,0.401936,45.474842,45.078999,GRN
1001309,0.507175,44.784844,44.490002,GRN
1002054,0.574000,44.026088,43.785000,GRN
1004988,0.824435,43.334843,43.250999,GRN
1013607,0.591774,44.434845,44.207001,GRN
1013783,0.623962,45.084843,44.880001,GRN
1014035,0.626835,44.344845,44.141998,GRN
1017482,0.760601,44.464844,44.346001,GRN
1021276,0.544694,44.544846,44.280998,GRN
1023312,1.112136,44.494843,44.541000,GRN
1024095,1.000000,43.812000,43.812000,GRN
1025621,1.000000,44.139000,44.139000,GRN
1027745,0.537225,44.234844,43.965000,GRN
1030922,0.865272,44.704846,44.641998,GRN
1036595,0.682584,44.664845,44.499001,GRN
1037540,0.875294,44.044846,43.986999,GRN
1041483,0.885431,44.024845,43.972000,GRN
1044729,0.637020,45.524845,45.328999,GRN
1044900,1.000000,43.862999,43.862999,GRN
1055541,0.667049,44.424843,44.249001,GRN
1057210,0.575645,43.844845,43.605000,GRN
1060508,0.748440,44.984844,44.859001,GRN
1061421,0.487000,44.359472,44.047001,GRN
1069258,0.570370,43.964844,43.721001,GRN
1075967,1.000000,43.751999,43.751999,GRN
1083894,0.627000,43.730732,43.528000,GRN
1094060,0.561246,44.794846,44.543999,GRN
1107395,0.581000,43.604823,43.368999,GRN
197038,0.920782,42.884842,42.848999,RED
201680,0.010316,44.186061,42.199593,RED
204337,0.671000,42.825278,42.652000,RED
215821,0.019568,44.396009,42.687558,RED
216308,0.209756,43.368353,42.690067,RED
221280,0.030943,44.776316,43.266872,RED
221793,0.034840,44.529505,43.071589,RED
221933,0.093966,44.773701,43.746670,RED
223756,0.027504,44.726552,43.165941,RED
223968,0.048562,43.986931,42.673226,RED
224665,0.021266,44.958236,43.285915,RED
226472,0.073791,43.854973,42.722975,RED
228653,0.041675,44.497192,43.117067,RED
230426,0.133008,44.302746,43.426624,RED
234745,0.037009,44.121761,42.690067,RED
238114,0.012699,44.543702,42.647455,RED
239310,0.016706,44.458817,42.681680,RED
239627,0.038686,44.293203,42.880754,RED
240778,0.025470,44.816647,43.222680,RED
243027,0.138836,44.054775,43.197278,RED
245362,0.127373,44.411797,43.516874,RED
251243,0.112787,42.980791,42.033051,RED
251852,0.033044,44.630818,43.149906,RED
253510,0.058638,44.541052,43.309228,RED
255123,0.813000,42.942910,42.853001,RED
256906,0.014304,44.697001,42.852462,RED
257247,0.019263,44.609905,42.894620,RED
257886,0.030844,44.655328,43.144505,RED
258594,0.036184,43.489659,42.048171,RED
259215,0.032057,44.665303,43.171230,RED
261822,0.032506,40.496018,39.007981,RED
266916,0.051690,43.224365,41.937770,RED
272293,0.075568,44.758632,43.636970,RED
272738,0.021717,45.069093,43.405887,RED
273260,0.049060,44.217573,42.908305,RED
274051,0.024719,43.921020,42.314047,RED
275098,0.015592,44.652363,42.845268,RED
275452,0.019446,44.822668,43.111490,RED
275629,0.003250,44.565982,42.077810,RED
278202,0.005661,43.524768,41.277692,RED
278898,0.066178,44.684835,43.505552,RED
279689,0.042532,44.313036,42.941755,RED
280625,0.042791,44.774536,43.405887,RED
281548,0.179319,44.587199,43.840825,RED
283629,0.152720,44.053728,43.237624,RED
284435,0.057368,44.851317,43.609983,RED
285385,0.034822,44.033698,42.575546,RED
285984,0.049792,44.458118,43.155279,RED
287155,0.059402,44.783529,43.557329,RED
287834,0.058959,45.094362,43.864909,RED
288793,0.048758,43.941874,42.629924,RED
303302,0.060188,44.622178,43.401687,RED
303625,0.042613,42.842431,41.471974,RED
304818,0.408044,43.656165,43.266872,RED
304928,0.024014,44.428080,42.808547,RED
307055,0.041935,44.848222,43.470798,RED
308287,0.075446,42.012986,40.890622,RED
309365,0.057652,44.486652,43.247467,RED
311246,0.028158,44.265245,42.714843,RED
314341,0.058906,44.592929,43.363090,RED
314722,0.032514,44.669655,43.181729,RED
314810,0.140689,44.595873,43.744133,RED
317748,0.239574,42.067140,41.446579,RED
317991,0.204244,44.191600,43.501749,RED
318426,0.060311,44.791243,43.571643,RED
321176,0.016372,43.834065,42.048171,RED
325140,0.060085,44.848167,43.626935,RED
325177,0.052299,44.640212,43.358709,RED
328457,0.062886,42.769595,41.568149,RED
330332,0.125977,44.142266,43.242557,RED
333394,0.662000,42.606140,42.426998,RED
335753,0.117864,44.558909,43.630291,RED
337738,0.013359,44.867357,42.993143,RED
338083,0.043979,44.512032,43.155279,RED
338765,0.057381,44.577750,43.336516,RED
340238,0.021180,44.622393,42.948318,RED
343447,0.059525,44.308450,43.083147,RED
345290,0.043669,44.082797,42.722975,RED
346443,0.014262,45.622280,43.776463,RED
347369,0.079743,44.694520,43.596211,RED
347873,0.042326,44.855908,43.482517,RED
348191,0.101760,44.739539,43.747117,RED
348999,0.111337,44.271766,43.318406,RED
351641,0.015372,43.310083,41.496804,RED
351929,0.176331,44.429797,43.676126,RED
352012,0.035470,44.266135,42.815994,RED
352229,0.058349,43.649522,42.415559,RED
352947,0.024438,44.547079,42.935150,RED
354213,0.036298,44.381871,42.941755,RED
354871,0.194583,44.310567,43.599672,RED
356643,0.434697,42.910727,42.548913,RED
356973,0.022145,44.672640,43.017918,RED
357444,0.063723,43.925946,42.730241,RED
359584,0.132739,42.954812,42.077810,RED
360003,0.019703,44.536193,42.830733,RED
361365,0.079961,44.268352,43.171230,RED
361844,0.066844,44.699291,43.524352,RED
362846,0.031872,44.850904,43.354309,RED
363407,0.138353,43.767316,42.908305,RED
366352,0.014450,44.461180,42.621050,RED
367234,0.011612,43.786768,41.851672,RED
370490,1.000000,42.905998,42.905998,RED
371377,0.007582,44.810307,42.690067,RED
372919,0.139230,44.591397,43.735130,RED
374655,0.073400,44.927965,43.793662,RED
375204,0.040094,43.972471,42.575546,RED
378815,0.563000,42.907493,42.658001,RED
379110,0.685739,42.384842,42.221001,RED
380494,0.089083,40.679346,39.629141,RED
381942,0.130637,44.224927,43.340994,RED
383334,0.043115,44.612840,43.247467,RED
389479,0.044137,44.483326,43.128130,RED
391780,0.006590,43.230226,41.049116,RED
392551,0.060615,45.110988,43.893566,RED
395780,0.080832,44.525670,43.433252,RED
396322,0.023276,40.897416,39.264317,RED
398483,0.037555,40.889836,39.464503,RED
398986,0.041501,44.542565,43.160623,RED
399890,0.095352,42.565541,41.544869,RED
401271,0.148924,42.860086,42.033051,RED
402222,0.003053,44.626211,42.110949,RED
402379,0.030414,44.729515,43.212595,RED
403459,0.040505,44.594899,43.202409,RED
404550,0.056518,45.027163,43.779351,RED
406283,0.089745,44.279658,43.232667,RED
406312,0.233123,42.958217,42.325801,RED
408892,0.054902,44.703320,43.442912,RED
410459,0.033585,44.735911,43.262055,RED
410490,1.000000,42.998001,42.998001,RED
411095,0.058370,39.274344,38.040537,RED
411456,0.039804,44.029997,42.629924,RED
413145,0.045357,44.871423,43.528070,RED
415894,0.030921,44.691482,43.181729,RED
417645,0.002602,44.555198,41.970440,RED
418665,0.124240,44.186926,43.281187,RED
420753,0.038663,44.929574,43.516874,RED
421977,0.044091,42.441002,41.085355,RED
423114,0.197387,43.952147,43.247467,RED
423620,0.251133,44.175286,43.575190,RED
424758,0.004952,43.643988,41.338779,RED
425969,0.096531,44.665527,43.650194,RED
426235,0.033279,44.968083,43.490254,RED
430033,0.185610,44.763603,44.032204,RED
432776,0.000457,44.620592,41.280679,RED
434118,0.350864,44.012189,43.557329,RED
436688,1.000000,42.464001,42.464001,RED
436694,0.037926,44.183791,42.762728,RED
439937,0.038635,44.670231,43.257215,RED
441206,0.037045,44.849649,43.418380,RED
441615,0.083630,44.721241,43.643604,RED
441945,0.049016,43.725223,42.415559,RED
444473,0.030077,44.521159,42.999392,RED
445389,0.010448,44.459315,42.478348,RED
446438,0.086255,44.670772,43.606558,RED
450233,0.047816,44.172887,42.852462,RED
450661,0.041442,44.899437,43.516874,RED
453243,0.013027,43.218263,41.333104,RED
453918,0.051876,44.686717,43.401687,RED
455355,0.030761,44.683234,43.171230,RED
457348,0.058211,44.416727,43.181729,RED
459149,0.061685,44.763537,43.553718,RED
464014,0.058304,44.773447,43.539142,RED
466118,0.142747,44.197049,43.351616,RED
466186,0.006945,43.815029,41.656715,RED
467878,0.044112,44.802392,43.446943,RED
469153,0.016430,44.507333,42.722975,RED
475206,0.047892,42.073868,40.754128,RED
478338,0.266378,44.300544,43.726044,RED
482650,0.154841,43.938243,43.128130,RED
483000,0.020404,44.767662,43.077384,RED
484342,0.123639,42.794846,41.887001,RED
485106,0.033807,44.761608,43.290620,RED
485550,0.076375,42.794854,41.677805,RED
487846,0.024744,44.392420,42.785885,RED
489390,0.002636,44.794240,42.215211,RED
489601,0.002669,44.694482,42.120842,RED
491658,0.082081,44.613827,43.528070,RED
492525,0.735000,42.089714,41.956001,RED
500105,0.080724,44.624774,43.531774,RED
500354,0.026548,44.725882,43.149906,RED
502020,0.061560,44.649563,43.438865,RED
503996,0.013871,44.206833,42.348939,RED
509017,0.294665,44.069813,43.539142,RED
509367,0.043915,45.086466,43.729082,RED
512397,0.041167,44.480030,43.094578,RED
515190,0.323642,44.401313,43.911377,RED
520863,0.015352,44.434883,42.621050,RED
520908,0.147014,44.670754,43.838112,RED
521987,0.004014,43.893188,41.496804,RED
524890,0.088236,44.615279,43.560927,RED
526158,0.141490,45.641557,44.792283,RED
530898,0.026857,45.243864,43.672921,RED
534284,0.009604,44.193304,42.175745,RED
534652,0.162976,44.162140,43.374263,RED
536268,0.131367,43.842836,42.961323,RED
536362,0.011746,44.603349,42.673226,RED
539350,0.107129,43.397863,42.427770,RED
541777,0.041840,44.339728,42.961323,RED
541867,0.088614,44.620583,43.568084,RED
541957,0.099821,41.754905,40.754128,RED
542444,0.008915,44.679788,42.629924,RED
542937,0.077013,44.445456,43.332019,RED
543209,0.027294,42.410981,40.847045,RED
543250,0.129050,43.278856,42.389616,RED
543297,2.667811,41.894844,42.320999,RED
544316,0.049390,44.606327,43.299967,RED
546422,0.050565,42.768122,41.471974,RED
547199,0.026162,43.823094,42.240762,RED
548204,0.158622,44.175756,43.376120,RED
556195,0.185276,44.055145,43.322964,RED
558207,0.048783,44.482966,43.171230,RED
560406,0.019176,44.904169,43.186938,RED
560439,0.270511,44.395001,43.827186,RED
560724,0.011690,44.490857,42.558682,RED
566537,0.050021,44.828918,43.528070,RED
569840,0.008551,44.510685,42.442687,RED
573530,0.021340,44.682580,43.011779,RED
577243,0.078704,44.497242,43.393237,RED
580386,0.025484,44.495211,42.901484,RED
582580,0.021617,45.124143,43.458941,RED
587450,0.023939,44.957402,43.336516,RED
589074,0.089180,44.775777,43.726044,RED
589289,0.043632,41.129417,39.769222,RED
592619,0.035657,44.542431,43.094578,RED
592950,0.004940,42.197610,39.891305,RED
594084,0.041675,44.078519,42.698390,RED
596663,0.014724,44.594715,42.762728,RED
598007,0.006678,44.558108,42.382755,RED
600601,0.021200,44.923814,43.250157,RED
603779,0.044758,44.488207,43.139075,RED
608176,0.097687,44.695842,43.685678,RED
