ID,group,z,L(6um),Lx(0.5-10)int,Lx(0.5-10)obs,Lx_limit
378500,BLU,0.969,44.36733412342024,44.14484415322348,44.01900100708008,nan
379362,BLU,1.025,43.74257556190232,43.91484461098715,43.3849983215332,nan
380734,BLU,2.412,44.87721397720193,44.684845068750825,44.49599838256836,nan
381301,BLU,1.358,43.99229472229854,43.12300109863281,43.12300109863281,nan
381287,BLU,1.217,43.136380596376945,43.36600112915039,43.36600112915039,nan
379763,BLU,1.836,44.43616522264556,43.540000915527344,43.540000915527344,nan
382018,BLU,3.371,44.423355557249295,44.56484232216879,44.1870002746582,nan
382726,BLU,1.512,44.03254237665693,43.03300094604492,43.03300094604492,nan
383151,BLU,1.433,44.20296089396053,44.114845373926606,43.45000076293945,nan
383817,BLU,1.566,44.511068913245914,44.174842932520356,44.03300094604492,nan
383384,BLU,1.76,44.21316445867822,44.184845068750825,43.7239990234375,nan
383885,BLU,1.755,44.05123427784814,43.91484461098715,43.47700119018555,nan
383801,BLU,1.649,43.34664742089796,44.26484308510825,43.86600112915039,nan
384414,BLU,1.253,43.737801268625105,43.26012989555206,43.11199951171875,nan
385456,BLU,0.769,43.52848217710525,45.114845373926606,42.8390007019043,nan
385450,BLU,1.796,44.456855530897805,43.994842627344575,43.78799819946289,nan
385941,BLU,3.46,45.15074272979258,45.57484445839926,44.393001556396484,nan
386137,BLU,1.399,43.43626522050251,43.75699996948242,43.75699996948242,nan
386478,BLU,1.674,44.29712254271898,43.40800094604492,43.40800094604492,nan
387336,BLU,1.624,43.92484072268075,43.402000427246094,43.402000427246094,nan
388379,BLU,1.444,44.307657509179954,44.174842932520356,44.2239990234375,nan
390586,BLU,1.364,41.929001785161994,43.66484461098715,43.47200012207031,nan
389447,BLU,1.31,44.24339155755809,43.25199890136719,43.25199890136719,nan
391670,BLU,1.501,44.35119088183352,43.9748421695809,43.715999603271484,nan
392925,BLU,1.551,44.35775792536859,45.54484567910239,43.1609992980957,nan
393236,BLU,1.579,43.74891588787396,43.91484461098715,43.65700149536133,nan
393604,BLU,2.532,44.589988405136076,44.66484461098715,44.08399963378906,nan
393844,BLU,1.251,43.51766676891599,43.924842932520356,43.49100112915039,nan
394239,BLU,0.864,43.56039376170709,43.654842474756684,43.53799819946289,nan
395477,BLU,2.004,44.52339868042221,43.49020402422062,43.395999908447266,nan
396633,BLU,1.217,43.915291100298404,43.569394685222385,43.24700164794922,nan
398571,BLU,1.434,43.551908795989654,43.55484400063559,43.43299865722656,nan
398447,BLU,1.092,44.04599100367876,43.38484201699301,43.28300094604492,nan
399796,BLU,2.043,44.33035487293064,44.084842779932465,43.97800064086914,nan
400613,BLU,1.842,43.85636473801588,43.22999954223633,43.22999954223633,nan
400634,BLU,1.034,43.44918285775319,43.09700012207031,43.09700012207031,nan
401419,BLU,1.609,44.083888817457186,43.53099822998047,43.53099822998047,nan
402040,BLU,1.869,44.18833978478643,44.12484369545981,43.87900161743164,nan
403300,BLU,0.971,44.47101674609374,43.39484415322348,43.152000427246094,nan
402948,BLU,0.661,43.16219994195014,43.524845221338715,42.71699905395508,nan
403162,BLU,1.746,43.654571863043635,44.024845221338715,43.76499938964844,nan
404105,BLU,0.73,43.99865227712441,44.32484445839926,42.6870002746582,nan
403058,BLU,1.519,43.625793678808144,43.468824091623816,43.367000579833984,nan
404674,BLU,0.982,42.897405867948564,43.524845221338715,42.79999923706055,nan
405233,BLU,0.663,43.97980509820253,43.76484308510825,42.87300109863281,nan
405071,BLU,1.419,43.34305021658026,43.229510195889056,43.02399826049805,nan
405698,BLU,0.434,42.74759418138231,43.32484445839926,43.0099983215332,nan
405548,BLU,0.782,43.413869701098875,43.35484323769614,42.95800018310547,nan
406106,BLU,0.691,43.55484421797372,43.174842932520356,42.62300109863281,nan
407780,BLU,1.483,44.155863865749524,44.69484339028403,44.6349983215332,nan
408538,BLU,1.315,44.44958156842483,44.39484415322348,43.9739990234375,nan
409604,BLU,2.314,44.795882941213804,44.41484461098715,44.108001708984375,nan
411306,BLU,1.133,43.90903608856281,43.17576752444705,42.986000061035156,nan
411643,BLU,1.329,43.43155112580291,43.35604378437345,43.202999114990234,nan
413217,BLU,2.051,44.64028562164882,43.85278445140192,43.474998474121094,nan
413854,BLU,1.98,42.107457483170286,43.33000183105469,43.33000183105469,nan
413764,BLU,1.962,41.1522010536119,43.70367847130571,43.56700134277344,nan
415138,BLU,2.085,44.569217962400195,43.695924545612016,43.52199935913086,nan
414773,BLU,2.084,44.89723284243783,43.68930106392304,43.542999267578125,nan
415112,BLU,1.418,43.820486135782076,43.30427393575401,43.202999114990234,nan
414685,BLU,1.727,42.97109801068096,44.06484232216879,43.68299865722656,nan
415920,BLU,1.09,43.26023530458518,43.844844916162934,43.8489990234375,nan
415386,BLU,1.005,43.58005781058186,43.29484567910239,43.3380012512207,nan
416000,BLU,2.054,44.727809260873286,44.14484415322348,43.6879997253418,nan
415424,BLU,0.775,43.51146886150647,43.4548455265145,43.00899887084961,nan
416902,BLU,2.236,44.25492034950038,44.2148438480477,43.98099899291992,nan
418230,BLU,1.608,44.65108564971356,43.66484461098715,43.48099899291992,nan
418204,BLU,2.507,44.49065424968826,43.89663833869033,43.637001037597656,nan
418599,BLU,0.834,43.556321266942064,43.14484415322348,42.888999938964844,nan
419166,BLU,1.513,45.11102496434849,44.834842779932465,44.78099822998047,nan
419128,BLU,1.519,43.90987053005819,44.28484354287192,44.07400131225586,nan
419932,BLU,1.977,44.74279775038524,43.92499923706055,43.92499923706055,nan
420196,BLU,1.964,44.53449234252437,43.48099899291992,43.48099899291992,nan
418904,BLU,1.375,43.95672101601029,43.91484461098715,43.75199890136719,nan
420847,BLU,1.778,44.072375037637144,44.024845221338715,43.49300003051758,nan
421107,BLU,0.895,43.782344977854834,44.01484308510825,43.72700119018555,nan
420643,BLU,0.219,43.13140716502159,43.594844916162934,42.46799850463867,nan
422500,BLU,3.681,45.092975296954705,44.54484567910239,44.34400177001953,nan
423573,BLU,0.916,44.18728133282423,44.4548455265145,44.2599983215332,nan
424992,BLU,0.68,43.73536278527433,43.41484461098715,43.29499816894531,nan
424880,BLU,1.51,44.44623108087681,43.64915213404776,43.34199905395508,nan
425194,BLU,1.927,44.07849268137323,43.57918549764154,43.459999084472656,nan
425530,BLU,1.111,44.25303859580522,43.63484201699301,43.08399963378906,nan
425170,BLU,1.445,44.11574457250604,44.23484430581137,43.50600051879883,nan
426212,BLU,2.524,44.582630885526896,44.344844916162934,44.119998931884766,nan
423348,BLU,0.916,43.724794722396595,43.23393989627627,43.10900115966797,nan
426494,BLU,1.82,44.400667941929626,44.4748421695809,44.292999267578125,nan
420912,BLU,0.445,43.49255844011687,43.04484567910239,42.904998779296875,nan
426654,BLU,1.492,42.5374086813059,43.78484354287192,43.555999755859375,nan
426055,BLU,2.622,45.136145898664154,43.69300079345703,43.69300079345703,nan
426798,BLU,0.937,44.05709996930285,43.87484369545981,43.500999450683594,nan
428515,BLU,0.838,43.459862856532695,43.88484201699301,43.26900100708008,nan
425225,BLU,0.667,43.39171409274473,43.16484461098715,42.91699981689453,nan
429502,BLU,2.134,44.33994609885969,44.48484430581137,44.24800109863281,nan
429896,BLU,1.423,44.54185219938227,43.30400085449219,43.30400085449219,nan
429677,BLU,2.684,44.439672023019,43.41899871826172,43.41899871826172,nan
430921,BLU,1.249,44.1015770614355,43.13942685492991,42.98699951171875,nan
431659,BLU,0.904,43.6467875689232,43.23699951171875,43.23699951171875,nan
431959,BLU,1.427,41.97106007546331,43.27199935913086,43.27199935913086,nan
433259,BLU,2.951,44.417015843341034,44.85484323769614,44.612998962402344,nan
433827,BLU,0.972,44.00315235294546,43.9548455265145,43.707000732421875,nan
433721,BLU,1.373,43.88186686506587,44.31484232216879,43.821998596191406,nan
434477,BLU,1.238,43.94035205999086,43.26300048828125,43.26300048828125,nan
434455,BLU,0.905,44.062140127556745,44.05484400063559,43.96699905395508,nan
436998,BLU,1.047,44.14668032656447,43.91484461098715,43.12300109863281,nan
437780,BLU,1.169,43.85327753023591,43.684845068750825,43.268001556396484,nan
438138,BLU,1.553,43.69846299543047,44.55484400063559,43.75400161743164,nan
438119,BLU,2.105,44.16656896449486,43.65086003025367,43.5099983215332,nan
438623,BLU,1.671,42.57848727097321,43.33136036370094,43.099998474121094,nan
438652,BLU,1.54,43.891923148616385,44.38484201699301,43.595001220703125,nan
440129,BLU,1.937,43.68688422026809,43.474998474121094,43.474998474121094,nan
440565,BLU,2.491,44.71668235025264,44.09511346543381,43.90399932861328,nan
441227,BLU,2.397,44.36967601074126,43.928001403808594,43.928001403808594,nan
441487,BLU,3.471,44.629545468907686,44.26843316212925,44.08599853515625,nan
442022,BLU,1.113,43.47092357892997,43.524845221338715,43.332000732421875,nan
442197,BLU,1.113,43.57323803965784,43.21964805826164,42.948001861572266,nan
442374,BLU,3.261,45.94608331567153,44.85484323769614,44.507999420166016,nan
443133,BLU,1.124,43.77841466536392,43.370570889783345,43.13399887084961,nan
442499,BLU,1.121,43.744119382141854,43.934845068750825,43.606998443603516,nan
443852,BLU,0.862,44.0278847696013,43.654842474756684,43.356998443603516,nan
444480,BLU,0.704,43.23712306923738,43.58051251068458,43.21900177001953,nan
444034,BLU,0.89,43.41562251110185,43.7048455265145,43.0,nan
445347,BLU,1.474,44.28602130509086,44.00484476357504,43.83000183105469,nan
445448,BLU,1.19,44.5502096385662,43.654842474756684,43.37699890136719,nan
445878,BLU,2.337,44.478703876129046,43.692331625149556,43.45800018310547,nan
445312,BLU,2.233,44.629881322681214,43.95160778836279,43.74399948120117,nan
445280,BLU,1.02,44.177221449727284,43.056661796041624,42.91699981689453,nan
446143,BLU,2.239,45.05122630864853,44.10111276786386,43.91999816894531,nan
447092,BLU,0.97,44.26820679846294,44.29484567910239,44.0260009765625,nan
447600,BLU,1.108,44.5519945301797,43.27402490384989,43.04999923706055,nan
448411,BLU,1.541,44.61235459248328,44.35484323769614,44.09400177001953,nan
448318,BLU,0.926,44.27573042588973,44.434845068750825,44.36600112915039,nan
450105,BLU,3.96,45.39179800498331,45.2248421695809,44.31399917602539,nan
451554,BLU,1.117,43.34362971292877,43.11199951171875,43.11199951171875,nan
452058,BLU,2.017,44.1334418063363,44.66484461098715,44.250999450683594,nan
453781,BLU,1.424,43.87461351597118,43.4088231786425,43.0629997253418,nan
453309,BLU,1.324,43.72676306552614,43.81484232216879,43.57400131225586,nan
453882,BLU,2.341,44.572311752945915,44.32484445839926,44.040000915527344,nan
453789,BLU,1.26,43.96743765652463,43.7148438480477,43.43899917602539,nan
454647,BLU,2.31,44.64040169613229,43.86675466515432,43.51900100708008,nan
454808,BLU,1.482,44.230076158620655,44.12484369545981,43.797000885009766,nan
454812,BLU,0.976,43.794156221629464,44.084842779932465,43.67300033569336,nan
455625,BLU,1.148,43.703506923605865,43.274905464098694,43.0,nan
455845,BLU,0.673,43.40270467825109,43.56484232216879,42.8390007019043,nan
456825,BLU,0.983,43.350237440695615,43.80484400063559,43.82099914550781,nan
456984,BLU,1.827,44.37735673113984,43.6014748879761,43.49800109863281,nan
458021,BLU,0.988,44.14033020809504,43.30563015296735,43.132999420166016,nan
458826,BLU,1.599,44.829575701044355,44.30484400063559,44.020999908447266,nan
459183,BLU,2.079,44.75410810736541,43.91466446121441,43.76100158691406,nan
459501,BLU,1.169,44.38131199221867,43.7148438480477,43.68899917602539,nan
459421,BLU,2.372,44.71814062033144,44.64484415322348,44.49599838256836,nan
459617,BLU,0.979,43.84979302675156,43.56484232216879,43.724998474121094,nan
460385,BLU,2.709,45.190947347109564,45.2148438480477,44.095001220703125,nan
460918,BLU,1.171,44.259638956218616,44.2048455265145,44.13800048828125,nan
462320,BLU,1.591,44.517801474806525,43.994842627344575,43.88399887084961,nan
462601,BLU,0.673,43.231664797346355,43.174842932520356,42.76100158691406,nan
461943,BLU,0.842,43.14370517399071,43.82484445839926,42.90700149536133,nan
463657,BLU,1.493,44.52144137002473,43.17300033569336,43.17300033569336,nan
463633,BLU,2.622,44.830579426166324,45.094844916162934,44.74700164794922,nan
464056,BLU,1.827,44.70154898872726,43.864845373926606,43.80400085449219,nan
464786,BLU,0.987,43.48296246539262,43.4748421695809,43.30500030517578,nan
465515,BLU,2.227,44.50345922617041,43.37900161743164,43.37900161743164,nan
465265,BLU,1.248,44.46598362346389,44.23484430581137,44.10300064086914,nan
465475,BLU,0.352,42.91293061897003,43.154842474756684,43.24599838256836,nan
465158,BLU,1.523,43.180261375140056,43.48269649415726,43.3120002746582,nan
465681,BLU,0.915,43.80677509765337,43.404842474756684,43.13399887084961,nan
466293,BLU,0.822,43.5969932661166,43.29853807786699,43.08599853515625,nan
466580,BLU,1.899,44.994533148782644,43.735364614469155,43.422000885009766,nan
466461,BLU,2.81,45.4549332472409,44.7048455265145,43.98400115966797,nan
461168,BLU,0.696,43.27042321391336,43.44484339028403,42.840999603271484,nan
466941,BLU,1.033,43.989585382232356,43.94484339028403,43.95899963378906,nan
465153,BLU,0.85,43.26153311259095,43.44484339028403,43.40800094604492,nan
467289,BLU,1.171,43.26835683980242,43.25,43.25,nan
468467,BLU,0.93,43.180147441939525,43.14953080990027,43.016998291015625,nan
468246,BLU,1.757,44.04410381765809,45.14484415322348,43.76100158691406,nan
469444,BLU,1.092,43.96377172184817,43.344844916162934,43.10100173950195,nan
468608,BLU,1.182,44.02186383957472,43.04215142956221,42.88100051879883,nan
469310,BLU,1.406,43.74477936432058,43.38635072224878,43.185001373291016,nan
469052,BLU,1.283,43.29315108614027,43.88924604598195,43.67100143432617,nan
470092,BLU,2.053,44.49412527516835,44.62484369545981,43.88399887084961,nan
469879,BLU,1.847,44.268718862662524,43.994842627344575,43.95399856567383,nan
471165,BLU,0.998,44.406301667942394,43.4548455265145,42.84000015258789,nan
471549,BLU,0.796,43.98081847333999,43.424842932520356,42.95199966430664,nan
470509,BLU,2.209,44.70149995838479,43.53900146484375,43.53900146484375,nan
472279,BLU,1.36,44.05084150713248,43.124000549316406,43.124000549316406,nan
472266,BLU,1.883,45.182853205602484,44.184845068750825,43.64799880981445,nan
473519,BLU,2.686,44.644283102205286,44.7048455265145,44.474998474121094,nan
471968,BLU,1.36,43.86588896925074,44.364845373926606,44.31700134277344,nan
472876,BLU,1.518,44.52917545292596,44.4748421695809,44.28200149536133,nan
472392,BLU,1.551,43.51478983104313,44.10484323769614,43.558998107910156,nan
473242,BLU,1.377,44.13805957469503,43.51484308510825,43.41299819946289,nan
473612,BLU,0.674,43.55520104813192,43.9748421695809,42.494998931884766,nan
474750,BLU,1.478,44.00758723707502,44.2148438480477,43.65700149536133,nan
475248,BLU,0.95,43.610890499430056,43.834842779932465,43.06999969482422,nan
475291,BLU,1.79,44.007325093203036,44.334842779932465,43.88399887084961,nan
475006,BLU,0.687,43.49826662211828,43.184845068750825,42.38100051879883,nan
475665,BLU,1.147,44.22838026866457,43.47153388246584,43.11399841308594,nan
475972,BLU,1.91,44.28820814835036,44.00484476357504,43.816001892089844,nan
477130,BLU,0.622,43.3010449184158,43.63484201699301,43.58100128173828,nan
477386,BLU,2.808,45.33540080883888,44.44484339028403,44.30799865722656,nan
478024,BLU,1.588,43.79013371590104,43.9748421695809,43.7400016784668,nan
478302,BLU,2.282,44.04309425297739,43.763999938964844,43.763999938964844,nan
478515,BLU,1.391,43.949064522182255,43.87484369545981,43.85900115966797,nan
478776,BLU,1.193,44.53085184518938,43.41736271355445,43.18600082397461,nan
478944,BLU,1.853,44.42773046606765,43.45800018310547,43.45800018310547,nan
474687,BLU,2.918,44.73430737445486,44.524845221338715,44.32699966430664,nan
481359,BLU,2.575,43.85067551908747,43.96900177001953,43.96900177001953,nan
480904,BLU,0.638,43.35695964956229,43.37484369545981,43.07899856567383,nan
481762,BLU,0.724,43.628047680010624,43.1822725124497,42.875999450683594,nan
482216,BLU,0.899,44.331785917297715,44.00484476357504,43.81800079345703,nan
482220,BLU,1.231,44.15680544070729,44.2048455265145,44.17399978637695,nan
478411,BLU,1.198,42.850675108230334,43.584842779932465,43.33000183105469,nan
483395,BLU,1.733,44.49114006955154,43.1879997253418,43.1879997253418,nan
483133,BLU,2.524,44.025990916959366,44.184845068750825,44.005001068115234,nan
483016,BLU,1.092,43.61321273668194,43.153180885210915,43.053001403808594,nan
483880,BLU,2.232,45.03261641153854,43.890612199885844,43.558998107910156,nan
484953,BLU,0.972,43.834480604011425,43.197393037273166,42.875,nan
484830,BLU,1.339,44.27894101634131,44.25484476357504,43.74700164794922,nan
486067,BLU,0.971,44.432660529218325,44.364845373926606,44.27799987792969,nan
486183,BLU,1.809,44.06494765754637,43.501463066616076,43.308998107910156,nan
486110,BLU,1.697,43.780745141080615,43.71513109791971,43.547000885009766,nan
486302,BLU,1.822,43.83384134114276,43.37704369282071,43.2239990234375,nan
487714,BLU,0.125,43.43978150896934,43.85484323769614,41.680999755859375,nan
487555,BLU,1.915,44.08002459540317,43.47800064086914,43.47800064086914,nan
487345,BLU,1.248,44.436976682406694,43.82484445839926,43.742000579833984,nan
488484,BLU,1.37,44.20916140202008,43.9648438480477,43.887001037597656,nan
488464,BLU,0.368,43.82961622115039,43.4548455265145,42.70399856567383,nan
489491,BLU,0.979,43.519990767062744,43.41160266919437,43.16899871826172,nan
489434,BLU,0.974,43.386759693792555,43.102486266093265,42.92399978637695,nan
487826,BLU,1.697,43.673878228344115,44.09561403094053,43.763999938964844,nan
491067,BLU,1.961,44.58054619334049,44.4548455265145,43.909000396728516,nan
493981,BLU,1.171,44.696253809856,44.41484461098715,44.27399826049805,nan
493877,BLU,1.854,44.14680962791296,44.41484461098715,44.24300003051758,nan
494175,BLU,1.121,43.51192109918885,43.594844916162934,43.073001861572266,nan
495303,BLU,2.584,45.31346372037624,45.00484476357504,44.154998779296875,nan
495949,BLU,1.231,44.28220539491385,44.12484369545981,44.0099983215332,nan
495977,BLU,2.009,44.41970968798046,44.25484476357504,43.81800079345703,nan
495819,BLU,0.962,44.17835541621926,43.53484354287192,42.917999267578125,nan
486971,BLU,1.178,44.61378358524814,44.07484445839926,43.446998596191406,nan
495826,BLU,2.813,44.12461543141487,44.41484461098715,44.26100158691406,nan
496984,BLU,2.062,44.882629689776174,44.54484567910239,44.32099914550781,nan
498981,BLU,0.965,44.37655209236442,43.63484201699301,43.034000396728516,nan
498062,BLU,0.893,43.358887234903804,43.51484308510825,43.53200149536133,nan
498248,BLU,1.506,44.72672722115205,43.6809791973943,43.354000091552734,nan
500685,BLU,0.449,43.10773286092674,43.154842474756684,42.499000549316406,nan
497789,BLU,1.261,43.95161230244725,44.114845373926606,43.433998107910156,nan
501683,BLU,1.225,44.071670525696526,43.864845373926606,43.56800079345703,nan
501080,BLU,0.725,44.383533549881236,43.64484415322348,42.74800109863281,nan
503405,BLU,2.093,44.942260514588895,43.70417818433831,43.50899887084961,nan
503825,BLU,1.449,43.55050347322769,43.716800478501845,43.29999923706055,nan
503898,BLU,1.001,43.486902838794755,43.404842474756684,43.15800094604492,nan
504794,BLU,2.244,44.50879026927453,44.63484201699301,44.29199981689453,nan
506105,BLU,2.051,45.20365538377137,43.53683309682955,43.35900115966797,nan
505243,BLU,1.857,44.62543403976116,44.274845221338715,43.66400146484375,nan
507958,BLU,0.678,43.966615107380534,43.57484445839926,43.492000579833984,nan
508095,BLU,1.856,44.4127583071577,43.85484323769614,43.38999938964844,nan
510520,BLU,0.424,43.42617150180021,43.51484308510825,42.92900085449219,nan
507746,BLU,1.23,43.7202457711712,43.188641925091375,42.8849983215332,nan
510949,BLU,0.34,43.68303913707542,43.62484369545981,43.5260009765625,nan
510870,BLU,1.907,43.98219579859315,43.36199951171875,43.36199951171875,nan
511633,BLU,1.321,44.1907555016593,44.31484232216879,44.104000091552734,nan
501652,BLU,0.846,43.576987581072665,43.85484323769614,43.56100082397461,nan
505140,BLU,1.882,44.111616476438456,44.174842932520356,44.02899932861328,nan
511953,BLU,1.257,44.141478315070785,44.084842779932465,43.91400146484375,nan
512031,BLU,1.498,44.11263713474497,44.154842474756684,43.5,nan
511933,BLU,1.333,44.067151926466416,43.29899363318242,43.00400161743164,nan
512727,BLU,0.889,43.24051728015365,43.10484323769614,43.099998474121094,nan
511201,BLU,1.265,44.272800544066335,44.494842627344575,43.41999816894531,nan
513139,BLU,1.798,43.94929857599724,45.344844916162934,43.35200119018555,nan
508074,BLU,1.424,43.69478167078176,43.17100143432617,43.17100143432617,nan
513787,BLU,0.659,43.28333530821508,43.69484339028403,43.14699935913086,nan
514657,BLU,0.675,43.563041145620005,43.30484400063559,43.38600158691406,nan
515652,BLU,2.09,44.004757070781004,43.52399826049805,43.52399826049805,nan
515989,BLU,1.453,44.01261744146638,43.69525876738701,43.38100051879883,nan
516894,BLU,0.843,44.10587971298686,43.864845373926606,43.77799987792969,nan
516335,BLU,0.812,43.34203323577884,43.76484308510825,43.09000015258789,nan
516767,BLU,1.627,44.481947793528775,44.23484430581137,44.13399887084961,nan
517775,BLU,1.355,43.99801577362562,43.36417861534164,43.1870002746582,nan
517100,BLU,1.22,44.70961855403802,44.29484567910239,44.270999908447266,nan
518166,BLU,1.863,44.79990993007756,44.334842779932465,44.25,nan
517903,BLU,2.447,44.61532949162893,44.02278618547367,43.67599868774414,nan
516624,BLU,0.424,44.02429766258742,43.54484567910239,43.474998474121094,nan
519183,BLU,1.797,43.92242199771808,44.06484232216879,43.96799850463867,nan
519494,BLU,1.778,44.70692518088628,44.50484476357504,43.55799865722656,nan
519456,BLU,2.051,44.89241394687651,44.584842779932465,44.47700119018555,nan
519096,BLU,0.972,43.383944259111125,43.54484567910239,43.402000427246094,nan
519821,BLU,1.438,43.75729711203804,43.774845221338715,43.47200012207031,nan
520685,BLU,0.537,43.795915423438736,43.2148438480477,43.01900100708008,nan
521042,BLU,1.681,44.046622058580084,43.86642639665968,43.678001403808594,nan
521162,BLU,1.414,44.09268733899412,43.566026933145174,43.16699981689453,nan
522300,BLU,1.237,43.46083423112385,43.08869476758578,42.94300079345703,nan
522534,BLU,1.269,43.41500058269891,43.79484567910239,43.12200164794922,nan
522252,BLU,1.762,43.80759673662072,43.769267364085465,43.61000061035156,nan
520769,BLU,0.607,43.06974500661052,43.12484369545981,43.051998138427734,nan
524280,BLU,0.7,44.06855907800098,43.80484400063559,43.8380012512207,nan
523378,BLU,1.793,44.51574152512825,43.34000015258789,43.34000015258789,nan
523113,BLU,2.798,44.679438574488515,44.864845373926606,44.694000244140625,nan
524394,BLU,1.125,43.54639327446964,43.254544487225765,42.86199951171875,nan
526232,BLU,1.216,43.85640548371645,43.47959156153749,43.10900115966797,nan
526303,BLU,1.843,44.83769715606892,44.32484445839926,44.2239990234375,nan
526398,BLU,2.25,44.68523478654669,44.37484369545981,44.14699935913086,nan
526818,BLU,0.573,43.28646509679265,43.31484232216879,43.33700180053711,nan
528339,BLU,2.682,45.14130548680697,44.54484567910239,44.26100158691406,nan
527892,BLU,1.08,44.18077738513225,43.55484400063559,43.356998443603516,nan
529468,BLU,2.909,44.610441869528074,45.084842779932465,44.310001373291016,nan
530967,BLU,1.244,44.356063336560815,43.39899210730351,43.104000091552734,nan
530617,BLU,1.551,44.31272524468323,43.98414907577788,43.755001068115234,nan
530939,BLU,0.74,43.794613329422724,43.39484415322348,43.23699951171875,nan
531461,BLU,0.819,43.76679097512501,43.38484201699301,42.81999969482422,nan
531730,BLU,1.826,44.41208621541208,43.45500183105469,43.45500183105469,nan
531775,BLU,1.77,44.68190308373176,44.244842627344575,43.58300018310547,nan
532152,BLU,2.43,45.193836683438846,43.85539403394339,43.54999923706055,nan
532321,BLU,0.686,43.724936372609136,43.864845373926606,43.845001220703125,nan
532685,BLU,1.245,43.785812603109456,44.174842932520356,43.5989990234375,nan
533672,BLU,2.613,44.88192566488157,44.38484201699301,44.08000183105469,nan
534215,BLU,0.479,43.601426855582915,43.14484415322348,43.1609992980957,nan
534286,BLU,1.263,43.92386294807389,43.684845068750825,43.58399963378906,nan
534189,BLU,1.828,44.43849343864727,43.4630012512207,43.4630012512207,nan
532384,BLU,1.435,44.235208723589764,44.594844916162934,43.492000579833984,nan
533239,BLU,1.784,43.74917439343056,43.852663230367796,43.7130012512207,nan
534811,BLU,1.054,43.86074202799711,43.89484415322348,43.7130012512207,nan
534983,BLU,2.226,44.956928983292194,44.424842932520356,44.301998138427734,nan
536989,BLU,2.048,44.33531592552475,44.62484369545981,44.513999938964844,nan
536192,BLU,1.092,44.131806359078816,43.000263702486635,42.75,nan
537639,BLU,1.698,44.130987587678064,44.024845221338715,43.67900085449219,nan
539307,BLU,2.188,44.20905741435297,44.35484323769614,44.314998626708984,nan
539141,BLU,1.813,44.41100545984789,44.16484461098715,43.849998474121094,nan
541230,BLU,2.146,44.56839125763165,44.50484476357504,44.117000579833984,nan
540730,BLU,0.891,43.52024263617395,43.614845373926606,42.94499969482422,nan
540943,BLU,1.115,43.40729690306039,43.80484400063559,43.54399871826172,nan
541830,BLU,1.701,44.15911675044854,44.01484308510825,43.66400146484375,nan
541434,BLU,0.954,44.613777804715454,43.576051304154035,43.19200134277344,nan
539736,BLU,2.693,44.728384249423044,44.64484415322348,43.96699905395508,nan
541366,BLU,2.018,44.201426317441985,44.66484461098715,43.88399887084961,nan
542389,BLU,1.774,44.64190571376851,44.32484445839926,44.23500061035156,nan
544403,BLU,1.951,44.62273417851533,43.53300094604492,43.53300094604492,nan
544338,BLU,4.13,45.679798453096666,44.66600036621094,44.66600036621094,nan
545088,BLU,1.096,44.003452201175165,43.94484339028403,43.62799835205078,nan
546656,BLU,1.253,43.92347580568137,43.89484415322348,43.345001220703125,nan
546685,BLU,2.136,44.77175136652468,44.674842932520356,44.3129997253418,nan
546832,BLU,1.48,43.24118438989678,43.26100158691406,43.26100158691406,nan
547146,BLU,1.582,44.63880756392353,43.70887511492266,43.53300094604492,nan
546921,BLU,1.058,43.35410511762464,43.434845068750825,43.047000885009766,nan
547611,BLU,1.368,44.215887573124576,43.50560518532206,43.237998962402344,nan
547496,BLU,0.838,43.41258358296208,43.75484476357504,43.54600143432617,nan
548369,BLU,0.419,42.44603763970846,43.274845221338715,42.233001708984375,nan
548220,BLU,0.955,43.68766685476841,43.62484369545981,43.47100067138672,nan
548180,BLU,1.998,43.9127250998903,44.37484369545981,44.14500045776367,nan
547078,BLU,0.632,43.451719156610665,43.101294443559084,42.801998138427734,nan
548361,BLU,1.021,43.750147119607554,43.37861800085091,43.0260009765625,nan
549460,BLU,1.222,43.5050186675955,43.290000915527344,43.290000915527344,nan
547306,BLU,1.449,44.13978221916197,43.073001861572266,43.073001861572266,nan
549255,BLU,1.614,43.99549544932504,44.2048455265145,44.09299850463867,nan
550062,BLU,0.958,43.46553341923769,43.049626787888876,42.926998138427734,nan
549632,BLU,0.895,43.602481142274016,43.364845373926606,43.018001556396484,nan
550246,BLU,1.503,44.454671976506916,43.52135042089048,43.41400146484375,nan
551738,BLU,1.799,44.35070963147533,43.79127435358643,43.518001556396484,nan
552225,BLU,2.838,43.24070601717839,44.31484232216879,44.06700134277344,nan
552411,BLU,0.587,43.3705928282144,43.2148438480477,42.98500061035156,nan
554257,BLU,1.654,44.472240579684055,43.53395848356487,43.31999969482422,nan
553873,BLU,1.787,42.24045722397767,44.57484445839926,44.441001892089844,nan
554731,BLU,1.974,44.84153765100272,44.924842932520356,44.51100158691406,nan
554361,BLU,1.866,44.583393629986936,44.2048455265145,43.85200119018555,nan
555440,BLU,0.354,43.707422622857266,43.41484461098715,43.35599899291992,nan
556119,BLU,3.328,44.61893944492358,44.924842932520356,44.65299987792969,nan
555407,BLU,0.968,44.20140909536521,43.78484354287192,43.56399917602539,nan
556971,BLU,0.825,43.667068482893534,43.7048455265145,43.51599884033203,nan
552254,BLU,1.323,44.19959433861908,44.19484339028403,44.084999084472656,nan
