ID,GROUP,Z,LOG_LIR,LOG_LX,LOG_LXLIM,LOG_LXIR,LOG_NH,SIG_POS,SIG_NEG,LOG_NH_COSMOS
587486,GRN,1.55,44.2956705997607,43.66886685948573,nan,44.00836179639186,22.57553958776951,1.166280849249279,0.3963377357495196,nan
592667,GRN,1.204,44.41990724365886,44.39484415322348,nan,44.11272057400807,21.0,0.0,0.0,22.038421435114504
592797,GRN,3.497,46.17732416685337,44.80484400063559,nan,44.98092799529195,21.85634937307329,3.243199790726823,0.3729683248480665,22.49273245142688
593404,GRN,0.686,44.41479025717416,43.57484445839926,nan,44.10842230549513,23.0745359044682,0.6250630214314071,0.3326243386502891,nan
594434,GRN,0.948,44.35953867019317,43.90484247475668,nan,44.06201097388012,21.75362251326845,3.681797384475264,0.3544393981912037,nan
595487,GRN,1.841,44.85077639054812,44.77484522133872,nan,44.45030887686301,21.0,0.0,0.0,22.74546515938938
599948,GRN,1.258,44.80610276358696,44.31484232216879,nan,44.43243942581227,21.54668281855122,4.606746363287928,0.3095374557847032,22.930694374590278
600384,GRN,3.233,45.69825698649819,44.27233116316622,nan,44.78930112029441,23.04240421277357,0.6175615606128353,0.3405747553424971,22.756636110259308
605445,GRN,3.09,44.78369959334323,44.55484400063559,nan,44.41830613820211,21.0,0.7217685892563096,0.0,22.76797171154858
606414,GRN,2.022,44.54976647703749,44.29484567910239,nan,44.22180232664043,21.0,1.946862133151038,0.0,22.78304555190951
608549,GRN,2.149,44.50650490207865,43.69300079345703,nan,44.18546260480959,22.99356441070984,0.6527335315936929,0.3468108101326274,23.143014770921685
609017,GRN,1.024,45.10012780020513,45.25484476357504,nan,44.55004944221206,21.0,0.0,0.0,22.839478041704112
613328,GRN,2.146,44.50349942306568,44.43484506875082,nan,44.18293800251751,21.0,0.0,0.0,21.95904162771161
613543,GRN,2.611,45.42881874307728,45.15484247475668,nan,44.68152582132007,21.0,0.0,0.0,nan
616159,GRN,1.64,44.57290018248309,43.64752340349578,nan,44.24123463860803,23.19087744382429,0.5060656687325825,0.3105493335654416,nan
616983,GRN,0.936,44.86434602985693,43.9748421695809,nan,44.45573673266741,22.96483010714219,0.6924279639898405,0.3511663691090365,nan
617775,GRN,1.406,44.9436888628623,44.56484232216879,nan,44.48747386634248,21.0,1.938100994462179,0.0,22.739572315579032
619550,GRN,1.729,45.07724148961511,44.39484415322348,nan,44.54089491783964,21.69538381129869,3.748000881618181,0.3450540348608504,nan
620323,GRN,1.72,44.61296332568193,43.81206370843263,nan,44.27488767784435,22.91994078581387,0.7550353641236388,0.3617125755625809,nan
623618,GRN,1.271,44.68115720463125,44.02484522133872,nan,44.33217053437333,22.46608075137556,1.41106441818766,0.3994809964206765,22.66735955952113
624239,GRN,2.483,45.04370865369161,44.44484339028403,nan,44.52748178327037,21.3736023073227,4.962895666968912,0.2524001343660831,nan
624284,GRN,2.536,46.19822383556086,43.59500122070312,nan,44.98928786289952,24.02113613774865,0.2007198505492144,0.145460519278288,nan
624526,GRN,0.882,44.39656836791261,44.13484201699301,nan,44.09311591899331,21.0,3.129146558714349,0.0,22.86713734582448
625004,GRN,2.485,45.62811414993945,44.67484293252036,nan,44.76124398525283,21.39187598715444,5.004034612975158,0.2626182827175174,nan
629776,GRN,1.43,44.3985649480946,44.4548455265145,nan,44.09479304629382,21.0,0.0,0.0,22.417139370303328
630435,GRN,2.174,45.04347998238701,43.9548455265145,nan,44.52739031474717,23.14992620036535,0.5596536318179876,0.3139957456134034,23.311541962704922
630484,GRN,1.433,44.8044850160367,44.7048455265145,nan,44.43179232678252,21.0,0.0,0.0,nan
630503,GRN,0.697,44.12716423591991,43.41475944371837,nan,43.86681645518485,22.89319449049949,0.7624496876952516,0.3642281658369637,nan
631272,GRN,2.454,44.99216254833146,44.90484247475668,nan,44.50686334081907,21.0,0.0,0.0,21.75587507079523
631339,GRN,2.45,45.90549855446818,44.69484339028403,nan,44.87219774871767,21.86324850407532,3.132095760741402,0.3744914159242322,22.03342389435676
632339,GRN,2.673,45.06607394640887,43.89699935913086,nan,44.53642790049058,23.27193457604839,0.4390920652505868,0.2964551807044409,nan
633300,GRN,2.213,45.45320797078496,45.17484293252036,nan,44.69128151254851,21.0,0.0,0.0,nan
635245,GRN,2.946,44.67493810198926,44.23271365719285,nan,44.32694648831716,21.42991169075279,4.834448407154156,0.2773444348565734,nan
635784,GRN,2.2,44.91034134668563,45.10484323769614,nan,44.47413485967305,21.0,0.0,0.0,23.37143732506826
635862,GRN,0.55,44.37234700884122,43.86484537392661,nan,44.07276997800857,22.02624618391447,2.63607016298027,0.3915405571830857,22.22788675400471
636324,GRN,2.71,44.90057013587753,44.31309625872542,nan,44.47022637529157,21.75341406408591,3.566738179652932,0.3606183133062258,22.87465572614984
640145,GRN,2.944,45.96183397098179,44.76484308510825,nan,44.89473191565889,21.61092031668658,3.90838797144106,0.3313326445199261,nan
640360,GRN,1.638,45.21933952022371,44.24484262734457,nan,44.59773413093006,22.61809715175198,1.154254218052391,0.3951933062584179,23.515211303653256
640443,GRN,1.064,44.45492418931816,44.7248421695809,nan,44.14213480744353,21.0,0.0,0.0,22.939768756159054
641847,GRN,1.433,44.78144551554935,43.76484308510825,nan,44.41641271291437,23.28950272082687,0.4308698686865136,0.29169347906122,23.02530586301267
643223,GRN,2.104,44.87672776463184,44.20234879964136,nan,44.46068942665118,22.26806215070999,1.712921141410878,0.4029192649353078,23.32633585867665
643313,GRN,1.54,44.40226218200432,43.6349983215332,nan,44.09789872268102,22.92013065056448,0.725611697726311,0.3576745974612825,21.79934136098271
643480,GRN,0.85,44.58619702565054,44.23484430581137,nan,44.25240398651997,21.07676304066742,5.451775164876999,0.04803282197470369,23.56300621081176
643581,GRN,1.368,44.76121910267132,43.56599995396088,nan,44.39942252662728,23.53770379813984,0.3091315774602794,0.2278160487241456,nan
644795,GRN,1.841,45.02054115539971,44.28484354287192,nan,44.51821478381552,22.1501643702631,2.119879839260844,0.4022924834404751,nan
648114,GRN,2.522,45.44193359275629,44.49200057983398,nan,44.68677176126985,21.95783632661905,2.594377853186702,0.3896945155952558,nan
648173,GRN,1.843,44.66407805214541,43.59099960327148,nan,44.31782404673314,23.39839639377381,0.3699116823065611,0.263361494126552,23.419955725470636
648762,GRN,2.937,46.11828999530872,45.38484201699301,nan,44.95731432632222,21.0,0.0,0.0,nan
652010,GRN,2.076,45.01955779801343,44.39484415322348,nan,44.51782144085515,21.57480006859425,4.127589794056618,0.3189521743739679,nan
654576,GRN,1.099,44.67131837669201,44.31484232216879,nan,44.32390591916241,21.03962197696871,5.851442464445833,0.007367553974573271,23.63346843684962
656621,GRN,3.345,46.02299901904755,44.89484415322348,nan,44.91919793524977,21.10646380142746,5.934441313848828,0.08597671717436871,nan
657703,GRN,2.748,45.08033529373596,44.41484461098715,nan,44.54213243950642,21.59732728257491,4.465875143753926,0.326030196821447,nan
661442,GRN,1.796,45.22915260316947,44.89484415322348,nan,44.60165936416685,21.0,0.0,0.0,22.299659829626655
662715,GRN,1.633,44.6200215073981,44.15230231514374,nan,44.28081655030083,21.60373657678593,4.492312188142084,0.3239311553834023,23.24054923415349
663103,GRN,1.598,45.04457050379013,45.19484339028403,nan,44.52782652331491,21.0,0.0,0.0,22.632254792230317
663735,GRN,3.178,45.51855450000978,45.58484277993247,nan,44.71742012462794,21.0,0.0,0.0,22.819544382282803
665479,GRN,2.15,45.18440019908831,44.79484567910239,nan,44.58375840226763,21.0,0.07291291271911617,0.0,23.10037054169392
665603,GRN,1.082,44.27852377668128,43.67484293252036,nan,43.99395846545484,22.51079928458536,1.305459256783634,0.3990179361442756,22.76365255628046
666394,GRN,0.518,44.69455032318669,44.18484506875082,nan,44.34342075360865,21.76126470119866,3.670971335714668,0.3587833114908212,22.545059571269846
666872,GRN,0.838,44.32286956319486,44.09484491616293,nan,44.03120892496322,21.0,2.422966187049288,0.0,23.378397896225508
672158,GRN,1.113,44.04788103384258,43.34484491616293,nan,43.80021856751917,22.90143338493875,0.7248950748006959,0.3628554375504467,23.320146263376596
673312,GRN,0.751,44.18032386859277,44.63484201699301,nan,43.91147054523589,21.0,0.0,0.0,nan
674119,GRN,0.346,44.31807227309623,44.32484445839926,nan,44.0271792014062,21.0,0.0,0.0,23.137354114282978
675269,GRN,1.295,44.96428589598566,44.78484354287192,nan,44.49571267971459,21.0,0.0,0.0,22.127105133201777
676097,GRN,0.894,44.49539582258904,44.26484308510825,nan,44.17613097832966,21.0,1.692453430131631,0.0,22.366273521451152
676685,GRN,1.264,44.65816802792553,44.27484522133872,nan,44.31285962654344,21.16618191304865,5.626249327960275,0.1520416845106536,23.570542934455297
676717,GRN,1.948,44.06310950317732,43.49300003051758,nan,43.81301048136097,22.51364221644089,1.203946608487211,0.4006294856025445,nan
677305,GRN,2.152,44.85456215409011,43.91584230323075,nan,44.45182318230237,23.07918510931768,0.6097095448542388,0.3256045065162666,23.41830130258956
677692,GRN,0.731,44.30819396920289,43.7248421695809,nan,44.01888142639486,22.41237240955117,1.453840708428058,0.4028322598140753,22.91650653135267
678533,GRN,1.454,45.32430416959472,45.03484354287192,nan,44.63971999130409,21.0,0.0,0.0,22.545307109061945
678793,GRN,2.45,45.17600317856173,44.54484567910239,nan,44.58039959400696,21.15542575408957,5.630495004408584,0.1332760078128567,23.29446623439984
679413,GRN,2.459,44.88492310871064,44.27484522133872,nan,44.46396756433155,21.92715843960376,2.861116108419671,0.38320642756766,nan
680726,GRN,2.179,44.80935692999781,44.69484339028403,nan,44.43374109239601,21.0,0.0,0.0,nan
681237,GRN,1.202,44.45955828536852,44.10484323769614,nan,44.1460274480043,21.18003887788196,5.494333956719971,0.1444804253756301,22.657247088729317
681303,GRN,2.255,45.32761003946088,44.49484262734457,nan,44.64104233927026,21.69616222124793,3.889836021493327,0.3457190461758516,22.053078783487173
683219,GRN,1.137,44.59902662925394,43.83484277993247,nan,44.26318085321035,22.83427406668407,0.8246106929444029,0.3709891524163773,22.56971327163717
684158,GRN,1.09,44.80809999157123,44.08484277993247,nan,44.43323831701788,22.60381458319772,1.11467168998971,0.3947549014103255,23.04139267552541
684508,GRN,2.42,44.6970829615716,44.15484247475668,nan,44.34554816978555,21.93575735694877,3.005186577051798,0.3816533454959942,23.089905104986894
687071,GRN,1.588,44.28390111200797,43.38600158691406,nan,43.99847542698824,23.22717791541929,0.4808706904134702,0.2975761788314052,22.52035249185367
687898,GRN,2.155,44.37158867944541,43.72900009155273,nan,44.07213298133598,22.58709646021593,1.140948839822228,0.3982325827022949,22.29885325941713
688136,GRN,1.708,44.81655337466698,44.83484277993247,nan,44.43661967030657,21.0,0.0,0.0,22.373463679056535
688457,GRN,2.044,46.14878279039685,44.85484323769614,nan,44.96951144453922,21.53137618147942,4.556661900048813,0.3058487417941707,21.56820236463447
689518,GRN,0.792,43.61036688859283,43.32484445839926,nan,43.43270669698365,21.49610407726278,4.370803582839561,0.3014611499608855,21.93449871225106
689768,GRN,1.964,45.10144471648832,44.84484491616293,nan,44.55057620873319,21.0,0.0,0.0,23.95525466958824
690687,GRN,2.049,44.98680080348286,44.09400177001953,nan,44.50471864284767,22.79050108703465,0.9082724666955474,0.3810350733929183,23.333245699862253
690971,GRN,3.015,45.54782649567164,44.44484339028403,nan,44.72912892306716,22.37294337691669,1.535123577839157,0.4037593222205361,22.07188265571327
692655,GRN,0.731,44.4414468113294,43.62484369545981,nan,44.13081381028643,23.02112254832303,0.6263146695129572,0.3437000684079239,22.77334754671888
694697,GRN,5.496,45.78342956874022,44.86138933855994,nan,44.8233701536989,21.0,3.246851424841619,0.0,23.803866648125293
695445,GRN,1.376,45.14225012136509,44.61484537392661,nan,44.56689837092712,21.0,2.898823533783215,0.0,nan
695834,GRN,2.663,45.18053248492962,44.143980448615,nan,44.58221131658111,22.858848845332,0.7897121197466414,0.3689158692366464,nan
698041,GRN,2.646,45.25441057476086,44.89484415322348,nan,44.61176255295396,21.0,0.0,0.0,nan
698738,GRN,1.185,44.69127014334257,44.81484232216879,nan,44.34066540262562,21.0,0.0,0.0,nan
698983,GRN,1.097,45.04001646296334,44.34484491616293,nan,44.52600490695706,21.88391625033042,3.17551701690767,0.3758436314568637,22.739334943362802
699088,GRN,3.375,45.37202415232225,44.5989990234375,nan,44.65880798467954,21.26272921366487,5.57831409967297,0.1956712605646261,21.681241704490336
701418,GRN,2.501,45.30676183878082,44.93484506875082,nan,44.63270305887397,21.0,0.0,0.0,23.16731732245429
703122,GRN,1.936,45.12241203893613,44.55484400063559,nan,44.55896313783729,21.01800701856577,5.943219155721268,0.02136797258123503,nan
706615,GRN,0.909,44.39021542866679,44.12484369545981,nan,44.08777945019344,21.0,3.272818257195673,0.0,23.63346843684962
707749,GRN,0.93,43.91453294657696,43.84484491616293,nan,43.68820617771325,21.0,0.4798148512199518,0.0,22.07188215845395
709134,GRN,0.667,43.93490459816175,43.06484232216879,nan,43.70531836451021,23.27345030933825,0.4376459760408774,0.2958277480782678,23.40699976075979
709137,GRN,2.42,44.68227848133063,44.27484522133872,nan,44.33311240677141,21.25524144718763,5.089624397320257,0.1969379823865197,22.439333075374975
709713,GRN,2.735,45.2463163476967,44.62484369545981,nan,44.60852486208005,21.0,4.300140115398346,0.0,nan
709816,GRN,3.367,45.05374917499022,45.23484430581137,nan,44.53149799184966,21.0,0.0,0.0,21.799340778873745
711091,GRN,3.717,45.20509306392591,44.4094206024447,nan,44.59203554832602,21.89181786554341,3.034204011255988,0.3793609422739792,23.959994821832836
711692,GRN,0.931,44.66662937323134,44.4748421695809,nan,44.31996715637841,21.0,0.4934944283459868,0.0,21.612784122580887
711809,GRN,2.508,44.68816093651903,44.4648438480477,nan,44.33805366897538,21.0,0.8156433834491197,0.0,22.92339948410386
713253,GRN,1.52,44.38492892231663,44.55484400063559,nan,44.08333878499794,21.0,0.0,0.0,22.276462059464933
714401,GRN,1.288,43.62315176806097,43.98484430581137,nan,43.44344599540159,21.0,0.0,0.0,23.089905104986894
714907,GRN,1.581,45.27432681572333,43.9748421695809,nan,44.61972904945765,23.27983278859637,0.4371841272971581,0.2917656930531864,nan
717817,GRN,1.131,44.96123076013568,44.41484461098715,nan,44.49449062535639,21.35906956387163,5.429005834034289,0.2372797519957747,22.417886650455035
719096,GRN,1.846,44.45221215409534,44.30484400063559,nan,44.13985669792749,21.0,0.3893767294146614,0.0,23.27184159481183
719155,GRN,1.845,45.34345137595246,45.17484293252036,nan,44.64737887396132,21.0,0.0,0.0,22.872622388589452
719811,GRN,1.189,44.70708895005122,44.08484277993247,nan,44.35395319984601,22.31159860043172,1.695856533831006,0.4014786669006753,22.352375490059757
720578,GRN,1.847,44.87485848866252,44.88484201699301,nan,44.45994171625231,21.0,0.0,0.0,22.061678637922185
720608,GRN,3.095,44.88505588956151,44.7048455265145,nan,44.46402067667268,21.0,0.0,0.0,22.67117284392515
722533,GRN,1.854,45.68002539249546,44.84484491616293,nan,44.78200848258465,21.0,2.276495456513452,0.0,22.096910277199548
724890,GRN,2.89,45.31978475410207,44.32484445839926,nan,44.63791222508009,22.48929438664995,1.372486460018814,0.3998199121876633,nan
725161,GRN,0.355,44.15950396727754,43.61484537392661,nan,43.89398182867712,22.35212843842304,1.636625556801642,0.4018247969359603,22.71933127585787
725672,GRN,1.752,44.72325156313126,43.74528160066654,nan,44.36752979440936,23.24608859698127,0.4530353187564828,0.2989516535584983,22.653598381590406
725685,GRN,2.836,45.23089783854554,44.73484430581137,nan,44.60235745832768,21.0,0.7918000000175508,0.0,nan
726941,GRN,0.741,44.66258573487744,44.25484476357504,nan,44.31657050026718,21.27203819806624,5.583129089468983,0.2092843328105028,23.089905104986894
726986,GRN,1.802,45.62313841289673,44.89484415322348,nan,44.75925369040609,21.0,0.7038538721322899,0.0,21.934499479822428
729557,GRN,1.951,44.78994916297705,43.33851942605612,nan,44.42355577653061,23.78578306321424,0.2180847140812746,0.1771650959408817,22.301030328311523
729570,GRN,0.376,43.78860132120423,43.93484506875082,nan,43.58242361570284,21.0,0.0,0.0,21.53147929427251
733581,GRN,0.986,44.77466953074749,44.26484308510825,nan,44.41072088585851,21.69447988900224,3.892822676952858,0.3495788949984723,23.659916198140756
733937,GRN,1.161,44.75170671173095,44.32484445839926,nan,44.39143211848684,21.29565054610965,5.284360627819822,0.2157119519750522,24.00260228801877
734723,GRN,1.369,44.70710855634698,44.33484277993247,nan,44.35396966913394,21.08361417260254,5.453537155321598,0.08752785909550329,21.98430223917848
734769,GRN,1.844,44.6814954464243,43.9748421695809,nan,44.33245465747062,22.63309454596474,1.031586202447405,0.3953623034560084,22.064458298268928
734950,GRN,1.835,45.04042535539694,44.65484247475668,nan,44.52616846393293,21.0,0.828360439299133,0.0,22.59921695613614
735335,GRN,0.668,44.41192771495623,43.87484369545981,nan,44.10601777010714,22.13946476921085,2.130340550666509,0.4019089827309983,21.230450161498897
736288,GRN,2.372,44.91632350124966,44.48484430581137,nan,44.47652772153432,21.0,5.075792011344211,0.0,22.393925977844223
737008,GRN,3.034,45.45492500515128,44.40484247475668,nan,44.69196832630528,22.38442524998813,1.584647579473371,0.4021604598294816,23.43616263884083
737473,GRN,0.618,44.10203505121052,43.83484277993247,nan,43.845707940688,21.04749760492667,5.130861689840849,0.04939662699914849,22.489255164442444
738308,GRN,2.02,45.24226085480831,44.61484537392661,nan,44.60690266490052,21.0,5.12435307850977,0.0,23.195899615369065
748454,GRN,2.097,44.97457658075137,44.25484476357504,nan,44.49982895368221,22.20671626772335,2.02289288255188,0.4007752533972826,nan
750623,GRN,2.031,44.94759693067054,44.57484445839926,nan,44.48903709348907,21.0,1.514414609991013,0.0,23.170555058661236
751736,GRN,3.715,45.44722963565085,44.62484369545981,nan,44.68889017845924,21.28330910158965,5.428094474932418,0.2118120554234542,22.16435289169971
752983,GRN,3.029,46.01386125581355,45.02484522133872,nan,44.91554282990171,21.0,1.239454808387279,0.0,nan
753049,GRN,0.993,44.33466467189343,44.06484232216879,nan,44.04111681596068,21.0,4.207487919250149,0.0,22.31812597694681
754369,GRN,1.168,44.31658102669973,43.62484369545981,nan,44.02592655447224,22.76656914823742,0.934532597839604,0.3864503413824004,22.608097889627693
754797,GRN,1.488,44.041299589116,44.08484277993247,nan,43.79469015412145,21.0,0.0,0.0,nan
754804,GRN,1.78,44.51489835401131,43.81066341347326,nan,44.19251310421289,22.71009011772052,0.9737730775751469,0.3884783235037181,21.491362032791127
755017,GRN,0.702,44.65932598226908,43.58484277993247,nan,44.31383230816165,23.40152927012895,0.368779578453849,0.2568646428225986,20.845098288838063
757535,GRN,2.03,45.36723106017541,45.40484247475668,nan,44.65689074779223,21.0,0.0,0.0,22.965671939572964
759628,GRN,2.308,45.25988335446447,44.44484339028403,nan,44.61395166486802,21.81846541615211,3.453006997369375,0.3687901142402855,21.68124129701382
761839,GRN,1.991,45.0224577373612,44.51484308510825,nan,44.51898141661155,21.01809092743511,5.337897387656731,0.02680080623813899,21.919078305431714
763569,GRN,2.045,44.70768562333114,44.53484354287192,nan,44.3544544053855,21.0,0.3137718182992606,0.0,22.827369259928354
763929,GRN,2.005,45.02731620402659,44.59484491616293,nan,44.52092480330666,21.0,2.024735068026377,0.0,23.715167365551075
764269,GRN,1.4,44.04352261696479,44.16484461098715,nan,43.79655749745613,21.0,0.0,0.0,nan
765037,GRN,2.915,45.39470474848562,43.88000106811523,nan,44.66788022328007,23.48674252485075,0.3230075489139353,0.2457338168132896,nan
767177,GRN,1.042,45.11695816731683,44.52484522133872,nan,44.55678158915706,21.13961146232058,5.575548714296646,0.1252108506902582,23.12807600623989
770406,GRN,1.786,44.42777988557584,44.2148438480477,nan,44.11933359301187,21.0,1.429775003975387,0.0,23.006037975455097
772453,GRN,3.326,45.13315724820255,44.19051926637908,nan,44.5632612216079,22.68115710480656,1.005584480174035,0.3922334449255247,21.531479581902826
775204,GRN,3.075,45.16707466626869,44.7048455265145,nan,44.57682818903652,21.0,0.7227864119785631,0.0,21.505150254430088
776222,GRN,1.533,45.03382207346236,44.18484506875082,nan,44.52352715111974,22.57295735085734,1.134182152661091,0.3975722904210107,nan
776400,GRN,1.173,44.70702763299196,44.2148438480477,nan,44.35390169351785,21.65883828486491,4.252782411658711,0.33464398721262,nan
777034,GRN,0.688,44.96769111463648,44.2248421695809,nan,44.49707476719522,22.32421987678376,1.688104774107347,0.4028064819000658,22.44870629217508
778213,GRN,0.367,42.82037639337322,43.09484491616293,nan,42.76911470171751,21.0,0.0,0.0,23.19534603274917
778366,GRN,1.258,45.23879040380172,44.30484400063559,nan,44.6055144844772,22.43917887506668,1.447577495103653,0.4008313754430503,24.32221928882661
779091,GRN,1.582,45.03891336446235,44.11484537392661,nan,44.52556366755009,22.79050461644491,0.8768967620934458,0.379452576960022,22.110084425245976
779324,GRN,1.911,44.35154527652065,43.57699966430664,nan,44.05529652340484,22.9583771277246,0.6845395303619984,0.3554822556843663,22.28780174651035
780589,GRN,3.333,45.78953793522705,44.84484491616293,nan,44.82581350033004,21.0,4.400010016179872,0.0,23.40820601968753
782146,GRN,2.089,44.57691801999245,43.54299926757812,nan,44.24460962201051,23.36191162212842,0.3868174700281377,0.2714652293522609,22.754348316436502
782363,GRN,0.345,44.3196076152801,43.89484415322348,nan,44.02846888880038,21.63044444002335,3.759333600389731,0.3387994999402399,nan
782462,GRN,2.041,45.42460583762263,44.42484293252036,nan,44.6798406591131,22.25454861175583,1.819732345199133,0.4014215064416054,23.07918123641481
782508,GRN,2.003,45.64232755385439,44.78484354287192,nan,44.76692934690353,21.0,4.092268571913778,0.0,20.903090683312065
783183,GRN,1.493,44.79609506086148,44.05484400063559,nan,44.42843634466243,22.68385857873997,1.03910763249458,0.3940040033103099,23.096910019022353
785300,GRN,1.719,44.56339135872605,43.74860409477571,nan,44.2332472269015,22.97414196059615,0.6804850610502168,0.3520595113549107,23.688241770787606
786952,GRN,1.315,45.15154732877122,44.32484445839926,nan,44.57061725394498,22.21055656128439,1.844452387320302,0.40452605768283,22.36395963545681
788577,GRN,2.914,44.83019409227788,44.44484339028403,nan,44.44207595743223,21.0,5.457896182146117,0.0,22.747178668658908
793328,GRN,3.1,44.83037932585255,45.06484232216879,nan,44.44215005086321,21.0,0.0,0.0,23.1129399872618
793517,GRN,1.224,44.83931422809805,43.76484308510825,nan,44.44572401181466,23.33191615268894,0.3969705314938409,0.2799854818967016,nan
794848,GRN,2.199,45.3555340299804,43.64899826049805,nan,44.65221193564451,23.71366663852158,0.2343040874487047,0.1931353728925241,21.886491053374826
795729,GRN,1.5,44.7765339881015,44.2248421695809,nan,44.41228702998698,21.91804831514446,2.836896383042173,0.3831005502204533,22.00432190443949
797081,GRN,1.16,45.08886856756311,44.57484445839926,nan,44.54554574908815,21.0,3.742020339619148,0.0,nan
804744,GRN,1.494,44.72744899131215,43.7148438480477,nan,44.37105563397124,23.296219920828,0.4340552501374184,0.2913565983607154,23.405346367617504
805709,GRN,2.034,45.21430927045117,44.94484339028403,nan,44.59572203099106,21.0,0.0,0.0,22.744136428384827
806263,GRN,2.779,45.50259479954518,45.09484491616293,nan,44.71103624434697,21.0,0.0,0.0,21.681241755424875
807633,GRN,1.319,44.75388504471712,44.29484567910239,nan,44.39326191813809,21.45022877014243,5.172874244663641,0.2798255315316243,22.367728530415402
810108,GRN,1.935,44.89971977393635,44.48484430581137,nan,44.46988623051003,21.0,4.847938090539646,0.0,21.707570469435986
811548,GRN,3.246,45.85260310135499,44.63484201699301,nan,44.85103956715711,22.06653317664485,2.397298835606552,0.3955083682005677,22.944729372217466
812877,GRN,1.319,45.47728255385051,44.74484262734457,nan,44.70091134591824,21.0,3.041433581004864,0.0,22.11059021768782
813703,GRN,1.908,45.34729577000895,43.82581247336903,nan,44.64891663160682,23.52701031959725,0.3182544248191976,0.2344819618503678,23.665111712640922
821027,GRN,1.596,44.19375388292952,44.51484308510825,nan,43.92275175692654,21.0,0.0,0.0,22.975385875497846
821742,GRN,2.653,44.86331340770153,44.99484262734457,nan,44.4553236837991,21.0,0.0,0.0,23.06370853827325
822926,GRN,1.736,44.7456661766501,43.33000183105469,nan,44.38635806917735,23.76383734784522,0.2160362966401013,0.1839532300206025,23.12155982598012
824313,GRN,0.95,44.3508210221592,44.25484476357504,nan,44.05468814976022,21.0,0.172384028433008,0.0,nan
825866,GRN,1.001,43.92622760324881,44.05484400063559,nan,43.69802968901089,21.0,0.0,0.0,21.531479042595834
826133,GRN,1.318,44.42759048505772,44.2048455265145,nan,44.11917449658161,21.0,1.671306677971461,0.0,23.54777469686316
830656,GRN,1.541,44.26177703662726,44.13484201699301,nan,43.97989120424866,21.0,0.5072145664241418,0.0,22.725993243190096
831683,GRN,1.238,45.04145151827976,44.13484201699301,nan,44.52657892909217,22.74149936351376,0.9399721297908137,0.3874113127892772,21.690196603275204
833026,GRN,1.836,45.18562604317709,44.58484277993247,nan,44.58424873991046,21.0,5.382350155197352,0.007862193472936988,22.568202787528445
834538,GRN,1.143,44.60861986067077,43.76484308510825,nan,44.2712391673489,23.02194667791723,0.6453978296881155,0.3461186368041198,23.35169969207783
834892,GRN,0.704,44.09270399934621,43.4548455265145,nan,43.8378698573667,22.71382165752051,0.97844997610066,0.3886960103190938,22.849849176520504
834991,GRN,1.475,44.54174084565548,44.03484354287192,nan,44.21506079649001,21.87879640403584,2.906433820258532,0.3807404985172663,nan
837822,GRN,0.376,43.97124466589253,43.75484476357504,nan,43.735844020451,21.0,4.246874079672737,0.0,22.161368943567606
839943,GRN,0.893,43.68464878525629,43.79484567910239,nan,43.49510348823284,21.0,0.0,0.0,nan
841354,GRN,0.972,44.71488656397671,44.33484277993247,nan,44.36050319533892,21.11217581595459,5.760960924308587,0.1085977599420422,23.113943342674023
842595,GRN,2.42,45.60171435377464,43.67942119400988,nan,44.75068406662955,23.77524374520407,0.2171837591033809,0.1794866732540303,nan
842703,GRN,1.555,44.53205076022208,44.09484491616293,nan,44.2069211249801,21.51783020298394,4.637825662777708,0.3043462505051085,22.528916981134696
843629,GRN,1.32,44.55674647848476,44.31484232216879,nan,44.22766552767308,21.0,1.609202053096315,0.0,nan
844144,GRN,1.545,45.08847903428578,44.7248421695809,nan,44.54538993577489,21.0,0.23832342451175,0.0,22.130334468776702
844601,GRN,1.778,44.88660878095307,44.80484400063559,nan,44.46464183323857,21.0,0.0,0.0,22.038977589563213
844866,GRN,1.402,45.30207979758937,44.7048455265145,nan,44.63083024236948,21.0,1.729989754660019,0.0,23.152288318221608
845164,GRN,1.677,45.12711998030767,44.7048455265145,nan,44.56084631441396,21.0,0.6380695144589205,0.0,23.257918472433385
847794,GRN,2.417,45.10429429101736,44.19484339028403,nan,44.55171603856179,22.63074425932966,1.09369884202345,0.3954492069797975,22.271376875035266
848845,GRN,2.657,45.70654182023699,45.02484522133872,nan,44.79261505383932,21.0,0.01742369724709172,0.0,22.109308473533776
851874,GRN,1.006,44.69775251386637,43.99484262734457,nan,44.3461105936956,22.61293957732361,1.146776756122835,0.396149588427965,22.176091412413548
852753,GRN,0.698,45.09274080896377,44.2148438480477,nan,44.54709464567149,22.55252675706555,1.234812517613695,0.3956048893657782,nan
854904,GRN,1.73,45.14946634475655,44.39484415322348,nan,44.56978486032671,21.85014037157067,3.322592390507687,0.3718255920841954,nan
854964,GRN,0.657,44.76064511994356,44.26484308510825,nan,44.39894038115101,21.63291407689981,3.800136379679565,0.3411826526064466,nan
855880,GRN,1.268,44.21732284074562,43.5989028574166,nan,43.94254968087395,22.58872909981243,1.146835263248055,0.3979638732631987,22.57864057616389
856252,GRN,1.589,44.56560768867308,44.2248421695809,nan,44.23510894399887,21.04488172850339,5.754069907172751,0.04017816840124635,22.315970315036886
