ID,Group,z,Kelly_Lx,Auge_Lx
746850,RED,1.738100,-99.000000,nan
747029,BLU,1.548000,43.520264,43.520264
747295,RED,0.663900,-99.000000,nan
747724,BLU,0.373000,43.244000,43.204846
747781,BLU,1.108000,43.473630,43.473630
747850,RED,3.389300,-99.000000,nan
747883,BLU,0.696000,43.831000,43.854843
748043,BLU,1.860000,43.741000,44.082990
748454,GRN,2.097000,43.965000,44.254845
748479,RED,1.244600,-99.000000,nan
750623,GRN,2.031000,44.200000,44.574844
750821,BLU,1.003000,43.238000,44.134842
750927,RED,1.301700,-99.000000,nan
751137,BLU,1.278000,43.677000,43.574844
751163,BLU,0.893000,43.657000,43.714844
751307,BLU,1.585000,43.617000,43.617001
751736,GRN,3.715000,44.310000,44.624844
752242,BLU,1.423000,43.076000,43.076000
752272,BLU,2.481000,44.297000,44.394844
752983,GRN,3.029000,44.879177,45.024845
753049,GRN,0.993000,43.886524,44.064842
753422,BLU,0.915000,43.180000,43.475850
754140,BLU,1.517000,44.510000,44.594845
754369,GRN,1.168000,44.016090,43.624844
754797,GRN,1.488000,43.700050,44.084843
754804,GRN,1.780000,43.810665,43.810663
754996,RED,2.509400,-99.000000,nan
755017,RED,0.702000,42.811000,43.584843
755135,BLU,0.728000,43.186960,43.404842
755370,BLU,1.741000,44.590000,44.674843
755554,RED,1.861900,-99.000000,nan
756126,BLU,1.233000,43.138000,43.138000
756319,BLU,2.672000,43.432000,43.431999
756383,BLU,1.964000,43.575123,43.575123
757535,GRN,2.030000,45.286000,45.404842
759425,BLU,1.470000,44.054035,44.194843
759628,GRN,2.308000,44.389270,44.444843
761265,BLU,1.313000,43.933000,44.014843
761586,RED,0.425700,-99.000000,nan
761769,BLU,1.433000,44.231000,44.374844
761810,BLU,1.313000,43.078000,43.077999
761839,GRN,1.991000,44.200348,44.514843
762023,BLU,1.393000,43.686000,43.884842
762184,BLU,0.780000,43.043000,43.043001
763008,BLU,3.189000,44.010000,44.009998
763134,BLU,1.127000,43.955000,44.074844
763161,BLU,1.043000,43.224850,43.224852
763207,BLU,0.817000,43.610000,43.734844
763293,BLU,0.730000,43.809000,43.844845
763427,BLU,1.448000,43.269000,43.269001
763569,GRN,2.045000,44.118500,44.534844
763619,BLU,2.589000,44.027000,44.384842
763929,GRN,2.005000,44.411774,44.594845
764269,GRN,1.400000,43.981598,44.164845
764321,BLU,1.320000,43.289000,43.644844
765037,GRN,2.915000,43.880000,43.880001
765054,BLU,0.798000,43.019730,43.019730
765086,BLU,0.935000,43.343000,43.342999
765668,BLU,1.167000,43.788640,43.824844
765748,BLU,1.949000,44.181780,44.644844
765901,RED,0.730100,-99.000000,nan
766102,BLU,1.236000,43.522000,43.521999
766118,BLU,1.929000,43.926000,44.154842
766363,BLU,1.282000,43.358000,43.358002
766678,RED,1.450100,-99.000000,nan
766685,BLU,1.281000,44.310444,44.324844
766933,BLU,0.965000,43.057000,43.274845
766953,BLU,0.845000,43.693905,43.734844
767177,GRN,1.042000,44.389000,44.524845
767317,BLU,2.652000,44.067684,44.664845
768071,RED,2.772900,-99.000000,nan
768111,BLU,0.329000,43.282900,43.334843
768120,BLU,2.804000,43.979904,43.979903
768174,BLU,2.741000,43.995770,43.995770
768691,BLU,0.979000,44.048000,44.214844
768952,BLU,1.820000,43.687580,43.687579
768966,BLU,0.800000,44.232000,44.354843
769059,BLU,0.890000,43.091755,43.264843
769206,BLU,1.310000,43.054000,43.286845
769368,BLU,1.166000,43.677000,43.774845
769426,BLU,2.022000,44.356663,44.434845
769512,BLU,1.302000,43.991000,43.991001
769541,BLU,1.590000,43.378113,43.378114
770401,BLU,0.976000,43.118480,43.118480
770406,GRN,1.786000,44.188873,44.214844
770575,BLU,2.147000,43.486000,43.486000
770600,BLU,0.958000,43.062000,43.994843
770821,BLU,0.979000,44.096214,44.414845
771517,BLU,2.096000,44.124820,44.354843
772429,BLU,0.658000,43.581000,43.534844
772453,GRN,3.326000,44.190517,44.190519
772845,BLU,1.428000,43.846000,43.994843
773000,BLU,2.580000,43.484524,43.484523
773228,BLU,0.679000,43.392060,43.774845
773838,BLU,0.693000,43.980000,43.954846
773923,RED,1.627200,-99.000000,nan
774687,BLU,1.265000,43.680714,44.134842
774953,BLU,0.926000,43.433000,43.764843
775204,GRN,3.075000,44.709843,44.704846
775365,RED,1.232800,-99.000000,nan
775611,BLU,2.278000,44.476000,44.614845
775958,RED,1.453500,-99.000000,nan
776222,GRN,1.533000,43.794277,44.184845
776400,GRN,1.173000,44.026768,44.214844
776479,RED,1.407900,-99.000000,nan
776759,BLU,0.985000,43.062893,43.062894
776801,BLU,0.921000,43.290000,44.604843
777034,GRN,0.688000,43.963184,44.224842
777374,BLU,1.122000,43.361908,43.361909
777558,BLU,2.590000,44.576020,44.674843
778213,GRN,0.367000,43.020000,43.094845
778366,GRN,1.258000,44.232380,44.304844
778849,BLU,2.049000,43.575000,43.575001
779075,RED,1.539400,-99.000000,nan
779091,GRN,1.582000,43.980010,44.114845
779324,GRN,1.911000,43.577000,43.577000
779775,BLU,2.735000,44.449000,44.634842
780589,GRN,3.333000,44.702000,44.844845
780592,BLU,3.360000,44.120000,44.119999
780624,BLU,2.250000,43.990000,43.990002
780916,RED,1.696500,-99.000000,nan
782146,GRN,2.089000,43.543000,43.542999
782363,GRN,0.345000,43.895000,43.894844
782462,GRN,2.041000,44.155000,44.424843
782508,GRN,2.003000,44.634000,44.784844
783183,GRN,1.493000,43.524000,44.054844
783288,BLU,2.220000,44.486700,44.494843
784193,RED,2.831100,-99.000000,nan
785136,BLU,1.826000,43.620680,43.620684
785300,GRN,1.719000,43.748604,43.748604
785831,RED,2.749400,-99.000000,nan
785922,BLU,0.795000,43.318000,43.274845
785995,RED,2.682200,-99.000000,nan
786952,GRN,1.315000,44.088400,44.324844
786995,BLU,4.445000,44.645000,45.404842
787558,BLU,1.026000,43.096000,43.254845
788039,BLU,2.952000,43.980225,43.980224
788075,RED,0.031400,-99.000000,nan
788577,GRN,2.914000,44.089000,44.444843
791433,BLU,0.703000,43.373680,43.584843
791478,BLU,1.098000,43.647000,43.824844
792290,BLU,1.458000,44.441000,44.614845
792762,BLU,3.072000,44.538000,44.974842
793328,GRN,3.100000,44.899000,45.064842
793374,RED,1.995000,-99.000000,nan
793517,GRN,1.224000,43.595177,43.764843
793979,BLU,1.551000,43.935715,44.034844
794164,BLU,1.171000,43.306923,43.964844
794241,BLU,1.810000,43.723846,43.723845
794848,GRN,2.199000,43.649000,43.648998
794860,BLU,1.274000,43.074000,43.436512
795034,BLU,2.714000,43.651000,43.973394
795129,RED,0.370100,-99.000000,nan
795729,GRN,1.500000,44.162000,44.224842
797081,GRN,1.160000,44.582000,44.574844
797394,BLU,2.982000,43.724000,43.723999
797410,BLU,1.003000,43.680000,43.734844
797542,RED,4.242700,-99.000000,nan
797617,BLU,1.244000,43.323360,43.323361
798386,BLU,1.660000,43.578000,43.577999
799025,RED,3.995900,-99.000000,nan
800486,BLU,0.698000,43.061000,43.164845
800899,BLU,1.684000,44.389664,44.389663
803184,BLU,1.256000,43.041510,43.041510
803402,BLU,2.664000,43.582000,43.691021
803529,RED,1.452800,-99.000000,nan
803627,RED,0.299300,-99.000000,nan
803830,BLU,0.669000,43.209152,43.154842
804324,BLU,0.678000,43.664852,43.714844
804330,BLU,0.876000,43.430923,43.744843
804344,RED,1.317000,-99.000000,nan
804380,RED,1.519000,-99.000000,nan
804744,GRN,1.494000,43.586000,43.714844
805219,BLU,1.772000,43.766434,43.766434
805709,GRN,2.034000,44.871696,44.944843
806151,RED,1.869300,-99.000000,nan
806263,GRN,2.779000,45.239240,45.094845
806711,BLU,0.728000,43.562310,43.814842
807334,BLU,1.101000,43.035000,43.321509
807633,GRN,1.319000,44.335430,44.294846
808134,BLU,1.818000,44.588127,44.504845
808139,BLU,1.444000,43.927000,44.184845
808481,BLU,1.028000,43.954810,44.134842
808579,BLU,0.999000,43.747215,43.914845
808811,BLU,1.439000,44.179000,44.344845
809167,BLU,0.432000,43.743540,44.214844
809278,RED,0.736000,42.850147,42.850145
809443,BLU,0.948000,43.527420,43.804844
810108,GRN,1.935000,44.373000,44.484844
810210,RED,2.935800,-99.000000,nan
810667,RED,2.572400,-99.000000,nan
810880,BLU,2.412000,45.410076,45.574844
811058,BLU,1.027000,43.059000,43.402900
811456,BLU,0.978000,43.362804,43.362803
811548,GRN,3.246000,44.287000,44.634842
811659,BLU,2.362000,45.432600,45.494843
811689,BLU,1.990000,43.596000,43.596001
811700,BLU,1.415000,43.416218,43.416217
812706,BLU,0.643000,43.541320,43.784844
812877,GRN,1.319000,44.804000,44.744843
812993,BLU,2.556000,44.067000,44.314842
813455,BLU,1.323000,43.473274,43.473274
813637,RED,1.939300,-99.000000,nan
813703,GRN,1.908000,43.825813,43.825812
814973,BLU,2.057000,43.955000,44.144844
816320,BLU,1.396000,43.762000,43.974842
816596,BLU,1.801000,44.525140,44.734844
816638,BLU,1.849000,43.615000,43.954846
817145,BLU,1.977000,43.387000,43.387001
818249,BLU,1.748000,44.126000,44.374844
818465,BLU,1.138000,43.294000,43.414845
818800,BLU,1.607000,43.188000,43.188000
818825,BLU,1.728000,43.665000,45.234844
819172,BLU,1.716000,44.016000,44.254845
820281,BLU,2.050000,44.001000,44.364845
820694,RED,2.387400,-99.000000,nan
820975,RED,1.120800,-99.000000,nan
821027,GRN,1.596000,44.372000,44.514843
821415,RED,2.655700,-99.000000,nan
821643,BLU,1.966000,43.578510,43.578509
821742,GRN,2.653000,44.871372,44.994843
821940,BLU,0.826000,44.178000,44.204846
822926,GRN,1.736000,43.330000,43.330002
823817,BLU,1.557000,43.404000,43.403999
823862,BLU,1.002000,43.086000,43.480693
824019,BLU,1.776000,43.809000,45.044846
824045,BLU,1.760000,43.427000,43.426998
824313,GRN,0.950000,44.309260,44.254845
824364,BLU,1.885000,44.767773,44.894844
824613,BLU,1.258000,43.585000,43.614845
824618,BLU,2.554000,43.837000,43.837002
824635,BLU,1.447000,44.014480,44.034844
824871,BLU,1.049000,43.289867,43.634842
825668,BLU,0.941000,43.460365,43.524845
825687,BLU,1.715000,43.335000,43.334999
825866,GRN,1.001000,43.912000,44.054844
826133,GRN,1.318000,43.938390,44.204846
826154,BLU,2.330000,44.204178,44.304844
826212,BLU,0.497000,43.023000,42.954846
826524,RED,2.307000,-99.000000,nan
826989,BLU,1.648000,43.632000,43.883812
827040,BLU,1.139000,43.872513,44.434845
827195,BLU,2.566000,44.113876,44.534844
827594,RED,1.209000,-99.000000,nan
827789,BLU,2.489000,43.844000,43.844002
827849,BLU,1.574000,43.593870,43.593870
828000,BLU,1.798000,44.345000,44.454846
828282,BLU,1.243000,43.038000,43.037998
828902,RED,0.028600,-99.000000,nan
830133,BLU,0.961000,43.545000,43.764843
830312,BLU,2.152000,44.244000,44.544846
830656,GRN,1.541000,44.061905,44.134842
830661,BLU,2.066000,44.046000,44.314842
831068,BLU,2.025000,43.974000,44.144844
831151,RED,4.153000,-99.000000,nan
831543,RED,3.151900,-99.000000,nan
831683,GRN,1.238000,44.083645,44.134842
831841,RED,1.773000,-99.000000,nan
831978,BLU,1.000000,43.563847,43.884842
832262,RED,2.010700,-99.000000,nan
832754,BLU,1.442000,43.435000,43.435001
833026,GRN,1.836000,44.421000,44.584843
833042,BLU,2.460000,44.140000,44.474842
833221,BLU,1.350000,43.323000,43.323002
833950,BLU,0.745000,43.517000,43.664845
834031,RED,2.328300,-99.000000,nan
834538,GRN,1.143000,43.617000,43.764843
834892,GRN,0.704000,43.027527,43.454846
834991,GRN,1.475000,43.891663,44.034844
836473,BLU,0.501000,43.510000,43.604843
837226,BLU,1.741000,43.637432,43.637433
837364,BLU,1.520000,44.248577,44.454846
837613,BLU,1.455000,43.406586,43.406587
837646,RED,1.393400,-99.000000,nan
837822,GRN,0.376000,43.700000,43.754845
838188,BLU,0.720000,43.560000,43.554844
838473,BLU,1.590000,43.422000,43.422001
839943,GRN,0.893000,43.743904,43.794846
840107,RED,0.522100,-99.000000,nan
840220,BLU,0.958000,43.104435,43.104436
840278,BLU,1.739000,44.488045,44.594845
841248,RED,0.756200,-99.000000,nan
841273,RED,2.953800,-99.000000,nan
841354,GRN,0.972000,43.414013,44.334843
841682,BLU,1.694000,43.905964,43.905963
841708,BLU,1.954000,44.207626,44.494843
841730,BLU,1.164000,44.593910,44.634842
841798,BLU,2.552000,44.070000,44.070000
842140,RED,3.044600,-99.000000,nan
842326,BLU,0.626000,43.116707,43.384842
842498,RED,1.426000,-99.000000,nan
842595,GRN,2.420000,43.495000,43.679421
842650,BLU,3.286000,44.672527,44.484844
842703,GRN,1.555000,43.778000,44.094845
842737,RED,2.775900,-99.000000,nan
843218,BLU,2.016000,44.114204,44.114206
843284,BLU,0.817000,43.732910,43.814842
843441,BLU,1.013000,43.186000,43.374844
843629,GRN,1.320000,44.023000,44.314842
844144,GRN,1.545000,44.589000,44.724842
844372,BLU,1.274000,43.713050,43.784844
844527,RED,1.243300,-99.000000,nan
844601,GRN,1.778000,44.141716,44.804844
844666,BLU,2.698000,43.699000,43.699001
844866,GRN,1.402000,44.624000,44.704846
845164,GRN,1.677000,44.519245,44.704846
845256,RED,1.141600,-99.000000,nan
845473,RED,2.106700,-99.000000,nan
845776,RED,3.266000,-99.000000,nan
846017,BLU,1.380000,43.611000,43.834843
846068,BLU,2.160000,43.603000,45.514843
846614,BLU,0.893000,43.292263,43.434845
847062,RED,0.419000,42.831000,42.984844
847794,GRN,2.417000,44.302044,44.194843
847966,BLU,0.882000,43.738000,43.754845
848572,BLU,0.666000,43.022945,43.074844
848845,GRN,2.657000,44.709000,45.024845
848905,RED,2.355100,-99.000000,nan
849175,BLU,1.782000,43.667000,43.667000
849508,BLU,1.873000,43.634000,43.633999
849718,BLU,1.245000,43.785000,43.934845
849725,BLU,1.083000,43.752000,43.934845
849908,BLU,0.884000,43.664463,43.784844
850159,BLU,1.689000,43.565330,43.565330
850194,BLU,1.965000,43.855000,44.153432
850519,BLU,0.947000,43.161755,44.264843
850964,BLU,1.557000,44.221863,44.254845
851396,BLU,2.921000,44.530000,44.774845
851874,GRN,1.006000,43.941000,43.994843
851889,BLU,0.957000,44.281000,44.234844
852184,RED,1.273900,-99.000000,nan
852430,RED,1.910500,-99.000000,nan
852753,GRN,0.698000,44.300000,44.214844
852812,RED,3.172400,-99.000000,nan
853262,RED,0.430300,-99.000000,nan
853324,BLU,1.752000,43.721000,44.174843
854139,RED,1.081300,-99.000000,nan
854839,BLU,2.945000,43.872303,43.872303
854904,GRN,1.730000,43.825603,44.394844
854964,GRN,0.657000,44.252000,44.264843
855880,GRN,1.268000,43.255000,43.598903
856250,BLU,1.977000,43.838000,44.254845
856252,GRN,1.589000,44.140823,44.224842
856446,GRN,1.449000,43.418000,43.944843
856534,RED,0.928200,-99.000000,nan
856626,GRN,2.536000,44.486000,44.614845
856938,RED,3.268600,-99.000000,nan
856997,BLU,0.901000,43.765873,44.044846
857299,RED,2.203000,-99.000000,nan
858038,GRN,2.410000,44.308212,44.274845
858160,RED,2.957100,-99.000000,nan
858490,BLU,1.451000,43.489030,43.489027
858942,BLU,2.033000,43.338000,43.338001
859626,BLU,1.089000,44.065000,44.114845
859808,BLU,0.696000,43.215996,43.354843
859825,GRN,0.735000,44.664000,44.684845
860450,BLU,1.930000,43.803000,44.054844
860452,GRN,0.958000,44.301000,44.354843
860628,GRN,1.339000,44.589577,44.684845
860713,BLU,1.041000,43.806820,43.844845
861087,BLU,0.927000,43.119000,43.118999
861615,BLU,0.976000,43.094000,44.114845
861654,BLU,0.980000,43.984000,44.094845
862058,BLU,1.021000,43.905680,43.964844
862187,BLU,2.111000,44.648000,44.774845
862628,GRN,2.701000,44.228500,44.664845
863198,BLU,1.370000,43.236000,43.236000
863368,RED,1.256700,-99.000000,nan
863498,BLU,2.004000,43.607620,43.607622
863637,BLU,1.101000,43.341000,43.594845
864124,BLU,1.324000,43.611000,43.834843
865363,RED,1.871000,-99.000000,nan
865420,BLU,1.578000,43.160000,43.160000
867448,BLU,0.828000,43.059000,43.463502
867476,RED,0.843100,-99.000000,nan
867695,RED,1.771900,-99.000000,nan
868068,BLU,0.936000,43.617683,43.704846
868663,BLU,1.526000,43.904410,43.904411
868816,BLU,2.569000,43.847000,44.102707
869011,GRN,1.317000,43.420643,43.420644
869891,BLU,1.447000,44.042000,44.334843
870620,BLU,1.863000,43.883213,43.883215
871257,GRN,0.845000,43.504906,43.504907
871486,BLU,2.049000,43.490000,43.821616
872373,BLU,2.084000,44.022000,44.274845
872437,RED,1.074300,-99.000000,nan
872567,BLU,1.578000,43.486572,43.486572
872825,BLU,1.911000,43.683876,43.683876
872872,GRN,2.076000,44.451000,44.644844
873407,BLU,1.325000,43.680000,43.874844
874308,BLU,0.519000,44.304000,44.334843
874405,BLU,0.346000,43.186043,43.234844
875924,BLU,1.877000,44.831768,44.974842
876053,BLU,1.837000,44.598000,44.744843
876270,BLU,1.002000,43.264908,43.594845
876386,BLU,2.141000,44.308000,44.414845
876898,BLU,2.329000,44.013000,44.254845
878244,GRN,2.122000,44.704000,44.904842
878566,BLU,1.182000,43.821000,44.034844
879130,BLU,2.987000,44.217000,44.644844
879229,RED,1.564100,-99.000000,nan
879281,GRN,1.422000,44.405144,44.614845
879816,RED,1.642500,-99.000000,nan
879819,BLU,2.450000,43.655000,43.654999
880457,BLU,0.677000,43.321907,43.414845
880531,BLU,1.183000,43.521180,43.564842
880811,RED,0.710000,42.279000,42.553088
880940,BLU,0.933000,43.448370,43.654842
881123,RED,0.772700,-99.000000,nan
881206,BLU,0.857000,43.676937,43.604843
881532,BLU,1.744000,43.844810,43.844810
882198,BLU,0.937000,43.177840,43.884842
882407,GRN,1.852000,43.565000,43.564999
882505,BLU,1.383000,43.607334,43.607333
882514,BLU,2.585000,44.335540,44.514843
882859,RED,2.762300,-99.000000,nan
883418,BLU,1.336000,43.058770,43.058770
883444,GRN,1.491000,43.879000,44.174843
884345,BLU,2.899000,44.130000,44.704846
884726,GRN,2.207000,44.139000,44.374844
884735,BLU,1.949000,43.620000,43.619999
884940,GRN,0.518000,43.185000,43.234844
885498,BLU,1.265000,43.239000,43.595546
885687,GRN,1.142000,44.256000,44.364845
885734,BLU,1.994000,43.706966,43.706966
887045,GRN,1.603000,44.402000,44.534844
887727,RED,0.023800,-99.000000,nan
887753,BLU,2.082000,44.576000,44.714844
887755,BLU,1.565000,44.368000,44.404842
887832,BLU,3.076000,44.057000,44.056999
887855,BLU,1.101000,43.791496,44.214844
888580,RED,4.373200,-99.000000,nan
889205,GRN,2.050000,44.607000,44.954846
889383,BLU,1.072000,43.855534,43.904842
889659,BLU,1.782000,44.179900,44.274845
890192,BLU,1.749000,43.845000,44.074844
890325,GRN,1.223000,43.850430,43.884842
890662,BLU,3.082000,44.147810,44.147811
890841,BLU,1.110000,43.220400,43.220402
890984,BLU,2.346000,44.009330,44.009331
892772,RED,0.509300,-99.000000,nan
892871,RED,3.798700,-99.000000,nan
892998,BLU,0.437000,43.031000,43.064842
893764,BLU,1.228000,43.561428,43.404842
895142,BLU,3.355000,44.979908,44.984844
895293,BLU,2.079000,43.813000,44.034844
895446,GRN,3.845000,43.957000,44.694843
895496,BLU,0.892000,43.246944,43.274845
896198,BLU,1.569000,43.961000,44.131695
896953,BLU,1.946000,43.603000,43.603001
897299,BLU,2.005000,43.672800,43.672799
897425,RED,1.778100,-99.000000,nan
897459,RED,1.815500,-99.000000,nan
897743,GRN,0.854000,44.302000,44.274845
898354,BLU,1.659000,43.940000,44.034844
898541,BLU,1.300000,43.703274,44.244843
899537,BLU,2.571000,44.308846,45.194843
900353,BLU,1.174000,44.142900,44.614845
900425,BLU,1.346000,44.444794,44.544846
901487,GRN,2.510000,43.876000,43.875999
903092,BLU,0.481000,43.965824,44.174843
903144,RED,1.931500,-99.000000,nan
904153,GRN,3.143000,45.065000,45.264843
904265,BLU,1.062000,43.038000,43.497669
904278,BLU,0.269000,43.281000,43.324844
904792,BLU,1.593000,43.875412,44.064842
904947,GRN,2.380000,44.541770,44.724842
905046,RED,3.041700,-99.000000,nan
905166,BLU,2.770000,44.314340,44.564842
905280,RED,1.787800,-99.000000,nan
905416,BLU,2.224000,44.121730,44.121731
905676,BLU,1.405000,43.220543,43.220545
905927,GRN,0.669000,44.265846,44.414845
906057,BLU,0.916000,43.109000,43.974842
906149,BLU,1.289000,44.528000,44.614845
906578,BLU,1.124000,43.833332,43.764843
906612,GRN,2.687000,44.179813,44.179814
906724,RED,1.755000,-99.000000,nan
907047,GRN,2.225000,43.483000,43.483002
908022,GRN,2.754000,44.848000,45.004845
908032,BLU,0.519000,43.107826,43.174843
908790,BLU,1.951000,44.288000,44.554844
908883,BLU,0.538000,43.140057,43.374844
909228,BLU,1.446000,43.729668,44.164845
909256,BLU,1.407000,44.923000,44.974842
909560,BLU,1.407000,43.305000,43.305000
909582,RED,2.848500,-99.000000,nan
910004,BLU,1.355000,43.801000,43.874844
910029,BLU,1.233000,43.407000,43.594845
910400,BLU,2.844000,43.922905,43.922904
911580,BLU,0.959000,43.099000,43.098999
911723,BLU,0.659000,43.237000,43.214844
912005,BLU,1.071000,43.957825,43.954846
912216,BLU,0.760000,43.050000,43.294846
912632,BLU,1.213000,43.745410,43.744843
912859,BLU,1.258000,43.457615,43.457614
912946,GRN,1.323000,43.303265,43.303265
913115,BLU,2.402000,44.695015,44.664845
913374,BLU,1.284000,43.617695,43.714844
913465,BLU,0.662000,43.236210,43.236208
913622,RED,1.747700,-99.000000,nan
913642,RED,1.264700,-99.000000,nan
913755,BLU,0.960000,43.865273,43.865273
913792,RED,2.054800,-99.000000,nan
913945,BLU,1.526000,43.477425,43.477426
914504,BLU,1.956000,43.520000,43.520000
914572,BLU,1.436000,44.389744,44.544846
915011,BLU,2.059000,43.991000,44.134842
915041,BLU,1.827000,44.259754,44.544846
915144,BLU,1.858000,44.334000,44.484844
915296,RED,3.171600,-99.000000,nan
915357,BLU,1.123000,43.439400,43.439400
915575,RED,2.639900,-99.000000,nan
915786,RED,1.795200,-99.000000,nan
915891,RED,2.057900,-99.000000,nan
915907,RED,1.416300,-99.000000,nan
915989,GRN,2.169000,44.584380,44.644844
916005,BLU,1.911000,43.889084,43.889084
916518,GRN,1.881000,44.632770,44.614845
916982,GRN,2.099000,44.376045,44.724842
917401,BLU,0.910000,43.236000,43.264843
917642,BLU,1.456000,43.494000,43.493999
918070,BLU,1.837000,44.038520,44.124844
918542,BLU,0.640000,43.468952,43.468953
918850,BLU,0.859000,43.473000,43.494843
919030,GRN,2.630000,44.528370,44.724842
919136,BLU,0.828000,44.077923,44.204846
919208,BLU,1.127000,43.592430,43.592428
919414,GRN,1.887000,43.670803,43.670804
920788,BLU,2.006000,44.161000,44.034844
920938,BLU,1.230000,44.003544,44.144844
921081,BLU,1.091000,43.447000,42.504845
921233,BLU,1.465000,44.109000,44.184845
921279,BLU,1.385000,43.008000,43.007999
921703,RED,2.720800,-99.000000,nan
921761,BLU,1.744000,43.580788,43.580789
922078,BLU,2.045000,43.684128,43.684129
922222,BLU,1.971000,44.052677,44.374844
922289,RED,1.032800,-99.000000,nan
922433,GRN,0.794000,43.959130,43.964844
922605,RED,0.449500,-99.000000,nan
922752,RED,2.368500,-99.000000,nan
922845,RED,2.963400,-99.000000,nan
923134,RED,0.705100,-99.000000,nan
923300,BLU,1.030000,44.443910,44.444843
923854,BLU,0.982000,43.365630,43.365632
924433,RED,2.292700,-99.000000,nan
924566,BLU,3.465000,44.644844,45.694843
925351,BLU,1.894000,44.413760,45.244843
925835,RED,2.931300,-99.000000,nan
926105,BLU,0.580000,43.340000,43.354843
926246,RED,1.487400,-99.000000,nan
926334,RED,1.695400,-99.000000,nan
926498,BLU,2.177000,43.475000,43.474998
926828,BLU,2.646000,44.480103,44.480103
927024,BLU,2.630000,44.467470,44.404842
928017,GRN,1.980000,43.770000,44.404842
928078,GRN,2.444000,44.324000,44.694843
928212,RED,1.681300,-99.000000,nan
928556,GRN,2.235000,43.699000,43.699001
928600,BLU,0.849000,43.290000,43.364845
929532,BLU,1.335000,43.375126,43.375125
929598,RED,0.470000,-99.000000,nan
929682,BLU,2.628000,44.226340,44.674843
930093,GRN,2.121000,44.775000,44.894844
930422,BLU,0.867000,43.438087,43.504845
930432,GRN,1.206000,43.458020,43.684845
930709,RED,2.402100,-99.000000,nan
930796,GRN,2.030000,44.264000,44.434845
931078,BLU,0.899000,43.056595,43.056594
931677,BLU,0.974000,43.187000,43.187000
931754,RED,0.717800,-99.000000,nan
931801,BLU,0.196000,43.101000,42.994843
932000,RED,2.599600,-99.000000,nan
932061,RED,3.667000,-99.000000,nan
932374,BLU,1.343000,43.285000,43.285000
932845,BLU,1.360000,43.419000,43.418999
933351,RED,0.930100,-99.000000,nan
933352,BLU,2.018000,44.436000,44.464844
933658,BLU,1.288000,43.822260,43.754845
933659,BLU,2.666000,44.682774,44.914845
933976,BLU,0.979000,43.880215,44.064842
933997,GRN,2.668000,44.930187,45.174843
934234,BLU,1.178000,43.999000,44.104843
934325,RED,1.792600,-99.000000,nan
934339,GRN,1.308000,45.268000,45.314842
934343,BLU,2.074000,44.218098,44.964844
934368,BLU,2.582000,43.818000,44.151483
934419,BLU,1.534000,43.459000,43.774845
934667,BLU,0.904000,43.065582,43.065581
934843,BLU,1.399000,43.366140,43.366139
935543,GRN,1.994000,44.288000,44.484844
935652,BLU,1.685000,43.727000,44.169494
936454,BLU,1.438000,43.494614,44.954846
936644,GRN,3.302000,44.779465,44.704846
937001,BLU,1.266000,43.965000,44.014843
937060,RED,2.078900,-99.000000,nan
937194,BLU,2.052000,44.296000,44.494843
937529,RED,3.207300,-99.000000,nan
937557,GRN,3.084000,44.150806,44.150808
938102,BLU,1.569000,43.737843,43.954846
939014,GRN,1.197000,44.008083,44.114845
939172,GRN,0.690000,43.898000,43.854843
940048,BLU,0.393000,43.386414,43.504845
940208,RED,2.441700,-99.000000,nan
940652,RED,1.260500,-99.000000,nan
940849,BLU,1.814000,43.433000,43.432999
941159,RED,2.911400,-99.000000,nan
941454,BLU,1.126000,43.479000,43.624844
942113,BLU,1.141000,43.357000,43.494843
942263,GRN,3.171000,44.317000,44.524845
942395,GRN,2.700000,44.654343,44.654342
942572,BLU,1.276000,43.272000,43.271999
942882,RED,1.739700,-99.000000,nan
943928,BLU,1.870000,43.909946,44.324844
944019,GRN,1.980000,43.655000,44.124844
944031,BLU,0.922000,43.242000,43.242001
944255,BLU,0.737000,44.150590,44.094845
944497,BLU,0.922000,43.817390,43.974842
944796,BLU,1.333000,44.058643,44.494843
945309,BLU,1.063000,43.099000,43.457525
945375,BLU,1.790000,43.458000,43.458000
945484,BLU,1.411000,43.095000,43.095001
946085,GRN,2.162000,44.472000,44.674843
946338,BLU,3.117000,43.778000,44.057014
946476,GRN,3.535000,44.598000,44.854843
946957,BLU,1.004000,43.721000,44.014843
947453,GRN,1.889000,44.465000,44.604843
947471,GRN,2.222000,45.150085,45.164845
947828,RED,3.231600,-99.000000,nan
947925,BLU,2.313000,43.726000,43.726002
948105,BLU,0.734000,43.577000,43.664845
948765,BLU,2.293000,43.873222,43.873221
948864,BLU,1.259000,44.028427,44.064842
949132,GRN,0.821000,44.272000,44.344845
949151,GRN,1.890000,44.546000,44.834843
949168,BLU,2.636000,43.666000,43.666000
949321,GRN,1.855000,43.621000,43.970691
949619,BLU,0.950000,43.480000,43.480000
950164,RED,0.286700,-99.000000,nan
950319,BLU,1.025000,43.301000,43.504845
950643,BLU,0.877000,44.583683,44.584843
950772,BLU,1.221000,43.307000,43.306999
950905,BLU,1.447000,43.745000,43.884842
951207,BLU,1.581000,43.841330,43.964844
951838,RED,3.008200,-99.000000,nan
