ID,GROUP,Z,LOG_LIR,LOG_LX_INT,LOG_LX,LOG_LXLIM,LOG_LXIR_THEORY,LOG_NH_THEORY,SIG_POS_THEORY,SIG_NEG_THEORY,LOG_LXIR_INTRIN,LOG_NH_INTRIN,SIG_POS_INTRIN,SIG_NEG_INTRIN
      261602,GRN,  0.87800, 44.72857, 43.61485, 43.26200,      NaN, 44.37200, 23.80488,  0.22198,  0.17094, 43.61485, 22.61795,  1.13830,  0.39555
      262286,GRN,  1.11000, 44.96940, 45.41484, 43.70500,      NaN, 44.49776, 23.49380,  0.31242,  0.24219, 45.41484, 24.24879,  0.37966,  0.13815
      262516,GRN,  0.86500, 43.75839, 44.01484, 43.53900,      NaN, 43.55704, 21.07888,  5.47357,  0.06728, 44.01484, 22.95228,  0.71817,  0.35994
      263032,GRN,  2.05500, 45.64132, 44.95485, 44.85700,      NaN, 44.76653, 21.00000,  1.58904,  0.00000, 44.95485, 21.44746,  4.58381,  0.28754
      264041,GRN,  1.66200, 44.65660, 43.54955, 43.19300,      NaN, 44.31154, 23.81142,  0.21896,  0.17131, 43.54955, 22.62971,  1.09160,  0.39596
      264232,GRN,  2.21800, 44.36564, 44.14484, 43.38600,      NaN, 44.06713, 23.33228,  0.39597,  0.27949, 44.14484, 23.44473,  0.34519,  0.24979
      264418,GRN,  2.27600, 45.12384, 44.81484, 44.64100,      NaN, 44.55953, 21.00000,  1.66473,  0.00000, 44.81484, 21.84418,  3.16945,  0.37279
      264588,GRN,  1.00000, 44.54365, 43.15700, 43.15700,      NaN, 44.21667, 23.76637,  0.22609,  0.17699, 43.15700, 21.00000,  5.41635,  0.00931
      266013,GRN,  1.71000, 44.27423, 44.62484, 44.49900,      NaN, 43.99035, 21.00000,  0.00000,  0.00000, 44.62484, 21.58978,  4.35015,  0.31746
      266042,GRN,  2.14700, 44.79863, 44.83484, 44.71900,      NaN, 44.42945, 21.00000,  0.00000,  0.00000, 44.83484, 21.53751,  4.67494,  0.30406
      271177,GRN,  2.10700, 44.99301, 43.37000, 43.37000,      NaN, 44.50720, 23.82570,  0.21563,  0.16854, 43.37000, 21.00000,  5.49925,  0.00000
      274335,GRN,  1.71100, 44.87720, 44.15377, 43.99700,      NaN, 44.46088, 22.92255,  0.73994,  0.36001, 44.15377, 21.75144,  3.42213,  0.36101
      277467,GRN,  2.58100, 45.51510, 44.21623, 44.01900,      NaN, 44.71604, 23.35530,  0.39019,  0.27403, 44.21623, 21.97117,  2.69041,  0.38719
      278421,GRN,  1.73000, 44.22765, 43.91453, 43.69700,      NaN, 43.95122, 22.25142,  1.86395,  0.40167, 43.91453, 22.07301,  2.31620,  0.39877
      279879,GRN,  2.57700, 45.05563, 44.32600, 44.32600,      NaN, 44.53225, 22.01810,  2.41297,  0.39379, 44.32600, 21.00000,  5.42103,  0.01018
      279993,GRN,  1.96900, 45.33779, 43.95505, 43.57100,      NaN, 44.64512, 23.77743,  0.22060,  0.17968, 43.95505, 22.71708,  1.00142,  0.38897
      280322,GRN,  1.75200, 44.90374, 43.75822, 43.49700,      NaN, 44.47149, 23.68390,  0.23952,  0.19343, 43.75822, 22.27970,  1.78600,  0.40255
      280712,GRN,  0.36900, 43.84758, 43.30484, 43.36100,      NaN, 43.63197, 22.31911,  1.67592,  0.40365, 43.30484, 21.00000,  2.58797,  0.00000
      280768,GRN,  1.65900, 44.30282, 43.88760, 43.68900,      NaN, 44.01436, 22.53065,  1.21479,  0.39718, 43.88760, 21.97861,  2.81840,  0.38760
      280813,GRN,  2.22000, 45.13111, 44.25484, 44.12200,      NaN, 44.56244, 22.86434,  0.78501,  0.37108, 44.25484, 21.62636,  4.04639,  0.33531
      284147,GRN,  1.77200, 44.35435, 44.24484, 43.80000,      NaN, 44.05765, 22.26529,  1.88500,  0.40282, 44.24484, 22.87528,  0.75211,  0.36805
      284733,GRN,  3.41900, 45.47379, 44.57536, 44.32200,      NaN, 44.69952, 22.69633,  0.98589,  0.38865, 44.57536, 22.24753,  1.87041,  0.40378
      285283,GRN,  2.49800, 44.83609, 44.53484, 44.27100,      NaN, 44.44444, 21.84197,  3.19442,  0.37558, 44.53484, 22.29031,  1.74047,  0.40411
      285627,GRN,  1.57100, 45.16474, 44.37484, 43.95300,      NaN, 44.57589, 23.24734,  0.45326,  0.29635, 44.37484, 22.81814,  0.86396,  0.37640
      287239,GRN,  1.35000, 44.86171, 44.58484, 44.43600,      NaN, 44.45468, 21.08168,  5.56544,  0.07843, 44.58484, 21.70997,  3.82952,  0.35225
      289874,GRN,  2.82800, 45.42503, 44.48484, 44.42700,      NaN, 44.68001, 22.24581,  1.75606,  0.40414, 44.48484, 21.25320,  5.52323,  0.18206
      289891,GRN,  1.62500, 45.38189, 44.57484, 44.44500,      NaN, 44.66275, 22.07411,  2.33528,  0.39815, 44.57484, 21.61069,  4.19922,  0.32956
      293576,GRN,  0.58000, 44.35540, 44.10484, 42.85800,      NaN, 44.05853, 23.87416,  0.21279,  0.16008, 44.10484, 23.90959,  0.21005,  0.15074
      295934,GRN,  2.76600, 44.80749, 44.43485, 44.17700,      NaN, 44.43299, 22.25858,  1.88553,  0.40365, 44.43485, 22.26607,  1.85460,  0.40411
      295961,GRN,  1.42700, 45.34517, 44.28484, 43.53100,      NaN, 44.64807, 23.81029,  0.22509,  0.17230, 44.28484, 23.43750,  0.35561,  0.25355
      303691,GRN,  3.17600, 46.21521, 44.98484, 44.53300,      NaN, 44.99608, 22.92058,  0.73207,  0.35887, 44.98484, 22.89266,  0.77446,  0.36449
      305868,GRN,  1.67600, 44.49085, 44.11485, 43.79800,      NaN, 44.17232, 22.68616,  1.00998,  0.39091, 44.11485, 22.50359,  1.30734,  0.40052
      306476,GRN,  1.90000, 45.68161, 44.75484, 44.57200,      NaN, 44.78264, 22.03949,  2.51952,  0.39357, 44.75484, 21.89307,  3.02918,  0.37933
      307901,GRN,  1.12200, 44.75847, 43.36401, 43.08500,      NaN, 44.39712, 23.95954,  0.20821,  0.14261, 43.36401, 22.35163,  1.60082,  0.40208
      309585,GRN,  2.61200, 46.01168, 45.40484, 44.34600,      NaN, 44.91467, 23.14243,  0.53743,  0.31588, 45.40484, 23.76574,  0.22120,  0.18521
      310180,GRN,  1.96600, 46.63293, 45.29485, 45.12200,      NaN, 45.16317, 21.17998,  5.71992,  0.14709, 45.29485, 21.83875,  3.17504,  0.37211
      310591,GRN,  0.88500, 44.54676, 44.21484, 44.20300,      NaN, 44.21927, 21.07114,  5.73909,  0.06372, 44.21484, 21.05178,  6.09489,  0.02894
      311451,GRN,  1.16100, 44.61596, 43.96484, 43.89500,      NaN, 44.27740, 22.71185,  0.98073,  0.39031, 43.96484, 21.31146,  5.55593,  0.21506
      312003,GRN,  1.44000, 44.65541, 44.70485, 44.23400,      NaN, 44.31054, 21.34400,  5.25376,  0.23422, 44.70485, 22.93986,  0.69788,  0.35653
      314431,GRN,  2.20400, 45.38976, 44.45485, 44.31000,      NaN, 44.66590, 22.62766,  1.09967,  0.39711, 44.45485, 21.68908,  3.89871,  0.34574
      314830,GRN,  1.59300, 44.89096, 44.61485, 44.59100,      NaN, 44.46638, 21.00000,  0.93128,  0.00000, 44.61485, 21.10424,  5.77134,  0.09790
      316110,GRN,  1.76200, 45.44036, 44.46484, 44.25200,      NaN, 44.68614, 22.84870,  0.78969,  0.37132, 44.46484, 22.05021,  2.48763,  0.39458
      317570,GRN,  0.78500, 45.20284, 44.46484, 43.73700,      NaN, 44.59114, 23.55917,  0.29308,  0.22313, 44.46484, 23.39987,  0.37183,  0.25553
      317720,GRN,  0.35000, 43.81211, 43.14484, 42.45400,      NaN, 43.60217, 23.83409,  0.22206,  0.16596, 43.14484, 23.34634,  0.39603,  0.27584
      327470,GRN,  1.11500, 44.34349, 44.32484, 44.23400,      NaN, 44.04853, 21.00000,  0.19352,  0.00000, 44.32484, 21.41345,  4.77247,  0.26749
      328627,GRN,  1.24600, 44.57710, 44.84484, 44.73400,      NaN, 44.24477, 21.00000,  0.00000,  0.00000, 44.84484, 21.51139,  4.85686,  0.29541
      329628,GRN,  2.29800, 44.90294, 43.71251, 43.59900,      NaN, 44.47117, 23.57787,  0.28893,  0.21736, 43.71251, 21.52532,  4.51591,  0.30646
      330333,GRN,  1.03900, 44.30100, 43.04700, 43.04700,      NaN, 44.01284, 23.67493,  0.25240,  0.19379, 43.04700, 21.00000,  5.41028,  0.00000
      331013,GRN,  1.16500, 44.51236, 44.32484, 43.86700,      NaN, 44.19038, 22.52434,  1.24835,  0.39729, 44.32484, 22.90757,  0.75837,  0.35996
      333072,GRN,  1.86700, 45.19887, 44.37484, 44.13700,      NaN, 44.58955, 22.89441,  0.78064,  0.36213, 44.37484, 22.17194,  2.06312,  0.40367
      333082,GRN,  2.11300, 45.15855, 44.85484, 44.49700,      NaN, 44.57342, 21.34338,  5.44482,  0.23338, 44.85484, 22.63382,  1.07707,  0.39491
      333229,GRN,  2.21200, 44.92696, 44.57484, 44.50800,      NaN, 44.48078, 21.00000,  4.15361,  0.00000, 44.57484, 21.29690,  5.16558,  0.22960
      334369,GRN,  2.02800, 45.21583, 44.81484, 44.18100,      NaN, 44.59633, 22.80197,  0.86203,  0.37898, 44.81484, 23.26385,  0.44192,  0.29509
      336989,GRN,  1.67900, 44.73702, 44.64484, 44.73600,      NaN, 44.37909, 21.00000,  0.00000,  0.00000, 44.64484, 21.00000,  1.68768,  0.00000
      339381,GRN,  0.95700, 44.07879, 43.86485, 43.75800,      NaN, 43.82618, 21.30339,  5.55133,  0.21115, 43.86485, 21.49117,  4.36782,  0.29866
      339687,GRN,  2.30900, 44.55774, 44.36485, 44.15600,      NaN, 44.22850, 21.32436,  5.44634,  0.22795, 44.36485, 22.03074,  2.34679,  0.39633
      342325,GRN,  1.44100, 44.19291, 43.82484, 43.80800,      NaN, 43.92204, 21.52809,  4.48195,  0.30517, 43.82484, 21.07364,  5.83482,  0.05706
      342369,GRN,  2.40200, 45.16174, 44.73484, 44.54800,      NaN, 44.57469, 21.11669,  5.66059,  0.10814, 44.73484, 21.91478,  3.05158,  0.38035
      344843,GRN,  1.21400, 44.19608, 44.27485, 43.98000,      NaN, 43.92471, 21.00000,  2.54550,  0.00000, 44.27485, 22.41563,  1.38783,  0.40084
      345932,GRN,  2.27900, 44.94474, 44.13484, 43.82100,      NaN, 44.48789, 23.31168,  0.42127,  0.27836, 44.13484, 22.49243,  1.30389,  0.40053
      348345,GRN,  0.73500, 43.51427, 43.31484, 43.07300,      NaN, 43.35198, 22.35151,  1.59873,  0.40330, 43.31484, 22.19141,  2.10729,  0.40416
      350733,GRN,  2.23100, 45.34085, 44.36485, 44.15900,      NaN, 44.64634, 22.98083,  0.68128,  0.35051, 44.36485, 22.01612,  2.61459,  0.39179
      352454,GRN,  1.50700, 45.41793, 45.39484, 45.32800,      NaN, 44.67717, 21.00000,  0.00000,  0.00000, 45.39484, 21.29690,  5.07317,  0.22396
      353402,GRN,  2.17700, 44.46068, 43.26600, 43.26600,      NaN, 44.14697, 23.58698,  0.27404,  0.21779, 43.26600, 21.00000,  5.17518,  0.00000
      353591,GRN,  2.08500, 44.76134, 44.45485, 44.12600,      NaN, 44.39953, 22.32945,  1.75042,  0.40313, 44.45485, 22.54171,  1.21916,  0.39787
      358432,GRN,  0.81600, 43.87075, 43.68485, 43.38500,      NaN, 43.65143, 22.30076,  1.75855,  0.40376, 43.68485, 22.43585,  1.44965,  0.40175
      361705,GRN,  1.35100, 44.88201, 44.42484, 44.30100,      NaN, 44.46280, 21.77880,  3.34426,  0.36705, 44.42484, 21.57933,  4.68214,  0.31751
      364116,GRN,  2.93600, 45.53757, 43.78600, 43.78600,      NaN, 44.72503, 23.64715,  0.25674,  0.20673, 43.78600, 21.00000,  5.34971,  0.00000
      367739,GRN,  1.82400, 44.37324, 43.82484, 43.63900,      NaN, 44.07352, 22.84963,  0.80156,  0.36791, 43.82484, 21.90936,  3.06489,  0.37844
      368267,GRN,  0.97300, 43.81936, 43.86485, 43.64400,      NaN, 43.60826, 21.00000,  3.54189,  0.00000, 43.86485, 22.08916,  2.38815,  0.39860
      368360,GRN,  1.66100, 45.21183, 44.37484, 44.22400,      NaN, 44.59473, 22.67476,  0.97859,  0.39424, 44.37484, 21.72044,  3.97239,  0.35060
      371168,GRN,  2.25100, 45.18808, 44.66484, 43.98000,      NaN, 44.58523, 23.21317,  0.49357,  0.30320, 44.66484, 23.33765,  0.38979,  0.27757
      373275,GRN,  2.85300, 44.86098, 44.45485, 44.36200,      NaN, 44.45439, 21.42097,  4.84508,  0.27438, 44.45485, 21.42318,  5.42655,  0.26829
      374747,GRN,  3.26000, 45.20217, 43.90505, 43.73500,      NaN, 44.59087, 23.56096,  0.29264,  0.22202, 43.90505, 21.82360,  3.36420,  0.36738
      379302,GRN,  2.48300, 44.81344, 43.52400, 43.52400,      NaN, 44.43538, 23.61849,  0.27228,  0.20904, 43.52400, 21.00000,  5.44258,  0.00000
      379813,GRN,  2.93500, 45.79810, 44.51484, 44.29100,      NaN, 44.82924, 23.08355,  0.59352,  0.32875, 44.51484, 22.10376,  2.26835,  0.40088
      381137,GRN,  2.02100, 44.89720, 44.61485, 44.40100,      NaN, 44.46888, 21.30192,  5.33278,  0.21673, 44.61485, 22.05507,  2.39373,  0.39583
      381564,GRN,  1.80400, 45.33695, 45.09484, 44.98300,      NaN, 44.64478, 21.00000,  0.00000,  0.00000, 45.09484, 21.51661,  4.85757,  0.29709
      381621,GRN,  1.37600, 44.58154, 43.51733, 43.27700,      NaN, 44.24849, 23.68079,  0.25399,  0.19738, 43.51733, 22.18406,  2.12004,  0.40257
      383898,GRN,  3.33000, 45.41314, 44.93485, 44.41700,      NaN, 44.67525, 22.26771,  1.76137,  0.40293, 44.93485, 23.04410,  0.63936,  0.33532
      386177,GRN,  1.14700, 44.54184, 44.04485, 43.93900,      NaN, 44.21515, 22.34004,  1.66472,  0.40207, 44.04485, 21.48631,  4.72646,  0.29490
      386536,GRN,  0.83100, 44.44099, 43.63484, 43.49100,      NaN, 44.13043, 23.27194,  0.42271,  0.28828, 43.63484, 21.68383,  4.00404,  0.34346
      386731,GRN,  3.57100, 45.66358, 45.08530, 44.86200,      NaN, 44.77543, 21.00000,  1.70714,  0.00000, 45.08530, 22.10111,  2.39458,  0.39821
      388484,GRN,  0.75500, 44.58717, 43.21484, 42.91100,      NaN, 44.25322, 23.98258,  0.20615,  0.14749, 43.21484, 22.45201,  1.42999,  0.40066
      388646,GRN,  1.34200, 44.49383, 44.57484, 44.28700,      NaN, 44.17481, 21.00000,  1.14900,  0.00000, 44.57484, 22.38734,  1.46960,  0.40204
      390895,GRN,  1.64100, 44.33932, 43.88495, 43.72000,      NaN, 44.04503, 22.52957,  1.22680,  0.39859, 43.88495, 21.79585,  3.28983,  0.36783
      391416,GRN,  2.53100, 45.10003, 44.42484, 44.35800,      NaN, 44.55001, 21.94284,  2.88965,  0.38223, 44.42484, 21.29688,  5.56561,  0.20423
      391905,GRN,  1.12400, 44.53938, 44.46484, 43.91100,      NaN, 44.21307, 22.44486,  1.39479,  0.40122, 44.46484, 23.11375,  0.54511,  0.32477
      393765,GRN,  1.67300, 44.60443, 44.41484, 43.90100,      NaN, 44.26772, 22.66201,  1.05831,  0.39067, 44.41484, 23.03636,  0.62149,  0.34108
      393849,GRN,  1.57400, 44.37601, 44.40484, 44.19300,      NaN, 44.07585, 21.00000,  0.96120,  0.00000, 44.40484, 22.04532,  2.43401,  0.39588
      393866,GRN,  1.78400, 44.82892, 44.96484, 44.83900,      NaN, 44.44156, 21.00000,  0.00000,  0.00000, 44.96484, 21.58978,  4.20766,  0.32039
      397321,GRN,  1.63600, 44.72281, 44.55484, 44.39800,      NaN, 44.36716, 21.00000,  3.66099,  0.00000, 44.55484, 21.75187,  3.49141,  0.35898
      397900,GRN,  0.44400, 44.27548, 43.82484, 43.79700,      NaN, 43.99140, 21.95584,  2.59170,  0.38875, 43.82484, 21.12172,  5.37380,  0.11518
      398904,GRN,  1.26000, 44.42678, 44.18485, 44.08300,      NaN, 44.11850, 21.15517,  5.44012,  0.12574, 44.18485, 21.46688,  4.98006,  0.28698
      399685,GRN,  2.16200, 45.16641, 44.00539, 43.84800,      NaN, 44.57656, 23.40091,  0.36360,  0.26214, 44.00539, 21.75483,  3.47800,  0.35973
      400930,GRN,  1.56000, 45.17110, 44.87484, 44.83000,      NaN, 44.57844, 21.00000,  0.00000,  0.00000, 44.87484, 21.19603,  5.39747,  0.15910
      401148,GRN,  0.97100, 44.05534, 44.16484, 44.09700,      NaN, 43.80649, 21.00000,  0.00000,  0.00000, 44.16484, 21.30175,  5.57641,  0.20897
      402319,GRN,  3.30600, 44.90311, 43.82300, 43.82300,      NaN, 44.47124, 23.28469,  0.42872,  0.28910, 43.82300, 21.00000,  5.28993,  0.00000
      403419,GRN,  0.97100, 43.69854, 43.52485, 43.35000,      NaN, 43.50677, 21.75148,  3.94583,  0.35330, 43.52485, 21.84963,  3.20198,  0.37197
      404028,GRN,  2.50700, 44.66330, 44.82484, 44.61000,      NaN, 44.31717, 21.00000,  0.00000,  0.00000, 44.82484, 22.05994,  2.50728,  0.39509
      407347,GRN,  2.23400, 44.43995, 44.18485, 44.02500,      NaN, 44.12955, 21.48003,  4.51546,  0.29830, 44.18485, 21.76815,  3.50886,  0.36082
      408043,GRN,  2.27900, 44.87702, 44.81484, 44.70200,      NaN, 44.46081, 21.00000,  0.00000,  0.00000, 44.81484, 21.52184,  4.32514,  0.30890
      408440,GRN,  1.66600, 45.16925, 44.51484, 44.41400,      NaN, 44.57770, 21.78909,  3.56889,  0.36256, 44.51484, 21.46201,  4.87799,  0.28955
      408968,GRN,  0.77100, 44.19123, 43.57484, 43.28900,      NaN, 43.92063, 23.26065,  0.45688,  0.29856, 43.57484, 22.37924,  1.54282,  0.40256
      411160,GRN,  1.49300, 45.46009, 44.52485, 44.34800,      NaN, 44.69403, 22.59631,  1.12394,  0.39848, 44.52485, 21.86049,  3.17800,  0.37382
      412346,GRN,  1.14100, 45.12600, 45.00484, 44.98000,      NaN, 44.56040, 21.00000,  0.00000,  0.00000, 45.00484, 21.10861,  5.97375,  0.08926
      413642,GRN,  1.00900, 44.61059, 43.67484, 43.25600,      NaN, 44.27290, 23.72785,  0.23066,  0.18476, 43.67484, 22.81069,  0.88161,  0.37825
      414248,GRN,  0.71400, 44.19509, 43.42484, 43.25700,      NaN, 43.92387, 23.31165,  0.41801,  0.28214, 43.42484, 21.81159,  3.55193,  0.36562
      415440,GRN,  1.36100, 44.25244, 43.81484, 43.67500,      NaN, 43.97205, 22.42453,  1.48634,  0.40243, 43.81484, 21.66294,  4.03220,  0.33821
      417652,GRN,  2.42100, 44.50519, 43.86000, 43.86000,      NaN, 44.18436, 22.52745,  1.24436,  0.39865, 43.86000, 21.00000,  5.59472,  0.00032
      419216,GRN,  2.22000, 44.49181, 44.68485, 44.34700,      NaN, 44.17312, 21.00000,  0.30310,  0.00000, 44.68485, 22.57030,  1.17937,  0.39895
      419317,GRN,  0.52800, 43.84017, 43.28484, 43.41500,      NaN, 43.62575, 22.03998,  2.46221,  0.39510, 43.28484, 21.00000,  0.83835,  0.00000
      419634,GRN,  3.56700, 45.78610, 45.25484, 44.63700,      NaN, 44.82444, 21.91802,  3.01967,  0.38045, 45.25484, 23.23757,  0.46900,  0.29574
      420086,GRN,  2.40600, 44.99598, 44.22484, 44.08800,      NaN, 44.50839, 22.81452,  0.84650,  0.37330, 44.22484, 21.64725,  3.81036,  0.34307
      420622,GRN,  1.76400, 44.76617, 44.59484, 44.47300,      NaN, 44.40358, 21.00000,  1.99324,  0.00000, 44.59484, 21.56888,  4.30500,  0.32160
      422734,GRN,  2.17700, 45.16734, 44.63484, 44.50900,      NaN, 44.57693, 21.30220,  5.49476,  0.20856, 44.63484, 21.58978,  4.21626,  0.32282
      423522,GRN,  2.37700, 44.68117, 43.62600, 43.62600,      NaN, 44.33218, 23.36853,  0.40866,  0.26456, 43.62600, 21.00000,  5.32289,  0.00000
      424136,GRN,  0.96900, 44.83844, 44.07484, 43.18300,      NaN, 44.44538, 23.92148,  0.21099,  0.14606, 44.07484, 23.59825,  0.28356,  0.21617
      427683,GRN,  2.15000, 45.17380, 43.79309, 43.69400,      NaN, 44.57952, 23.59169,  0.28135,  0.21711, 43.79309, 21.45349,  4.69366,  0.28958
      428262,GRN,  2.33500, 44.82774, 44.60484, 44.36500,      NaN, 44.44110, 21.34182,  5.33502,  0.24245, 44.60484, 22.18167,  1.98048,  0.40233
      428823,GRN,  2.40300, 44.70228, 43.85348, 43.70900,      NaN, 44.34991, 23.27408,  0.43418,  0.29618, 43.85348, 21.68718,  3.97287,  0.34322
      429443,GRN,  2.17900, 45.85796, 44.89484, 44.61300,      NaN, 44.85318, 22.18333,  2.11314,  0.40338, 44.89484, 22.36308,  1.57367,  0.40344
      432314,GRN,  1.18700, 44.85492, 44.35484, 44.19700,      NaN, 44.45197, 22.25443,  1.80585,  0.40290, 44.35484, 21.75729,  3.59463,  0.35991
      433236,GRN,  1.91600, 44.43143, 43.31600, 43.31600,      NaN, 44.12240, 23.50969,  0.31614,  0.24088, 43.31600, 21.00000,  5.04865,  0.00000
      433662,GRN,  1.36300, 44.60716, 43.24000, 43.24000,      NaN, 44.27001, 23.74144,  0.21827,  0.18173, 43.24000, 21.00000,  5.03806,  0.01007
      434653,GRN,  1.86200, 44.93024, 44.07484, 43.76800,      NaN, 44.48209, 23.37997,  0.38642,  0.26658, 44.07484, 22.46413,  1.34613,  0.40166
      435741,GRN,  2.45200, 45.12592, 43.54300, 43.54300,      NaN, 44.56037, 23.72833,  0.23634,  0.18720, 43.54300, 21.00000,  5.54767,  0.00067
      437094,GRN,  1.57000, 44.29888, 43.90484, 43.48800,      NaN, 44.01106, 23.05418,  0.61704,  0.33300, 43.90484, 22.80572,  0.85459,  0.37579
      437924,GRN,  1.55000, 45.03405, 43.34300, 43.34300,      NaN, 44.52362, 23.85892,  0.21351,  0.15786, 43.34300, 21.00000,  5.25400,  0.00000
      438137,GRN,  1.17300, 44.55125, 44.27485, 43.51700,      NaN, 44.22304, 23.36833,  0.38390,  0.27327, 44.27485, 23.44329,  0.35552,  0.25540
      438627,GRN,  1.06700, 45.60992, 44.68485, 44.67600,      NaN, 44.75397, 21.35092,  5.52589,  0.23222, 44.68485, 21.03867,  5.75355,  0.02447
      440292,GRN,  2.44600, 45.19038, 43.87700, 43.87700,      NaN, 44.58615, 23.37282,  0.39538,  0.26541, 43.87700, 21.00000,  5.80246,  0.00000
      442236,GRN,  1.53700, 44.76058, 44.23484, 44.02000,      NaN, 44.39888, 22.70066,  1.01259,  0.38799, 44.23484, 22.05994,  2.38204,  0.39707
      443935,GRN,  2.79000, 45.24912, 44.67258, 44.50700,      NaN, 44.60965, 21.47078,  4.63043,  0.28959, 44.67258, 21.79930,  3.48675,  0.36597
      445486,GRN,  2.91100, 44.65858, 44.43485, 44.17300,      NaN, 44.31320, 21.66482,  4.02627,  0.33827, 44.43485, 22.28223,  1.80280,  0.40239
      446680,GRN,  2.14600, 45.23166, 43.61300, 43.61300,      NaN, 44.60266, 23.69962,  0.23898,  0.19032, 43.61300, 21.00000,  5.18146,  0.00821
      447171,GRN,  1.78400, 44.61670, 44.41484, 44.23700,      NaN, 44.27802, 21.17934,  5.67885,  0.14107, 44.41484, 21.86591,  3.03663,  0.37781
      447224,GRN,  2.07100, 44.50584, 44.35484, 44.16100,      NaN, 44.18490, 21.10450,  5.82681,  0.09115, 44.35484, 21.95280,  2.70418,  0.38627
      447837,GRN,  2.43900, 44.65923, 44.57071, 44.43700,      NaN, 44.31375, 21.00000,  0.98863,  0.00000, 44.57071, 21.63090,  4.14408,  0.33497
      448160,GRN,  0.86500, 44.63724, 44.07484, 43.75800,      NaN, 44.29528, 23.08170,  0.61955,  0.32683, 44.07484, 22.50359,  1.30617,  0.40223
      448282,GRN,  2.34700, 44.93463, 44.62484, 44.54900,      NaN, 44.48385, 21.00000,  2.32953,  0.00000, 44.62484, 21.34060,  5.03780,  0.23601
      448517,GRN,  1.54100, 44.89713, 44.54485, 44.45600,      NaN, 44.46885, 21.05616,  5.80713,  0.06650, 44.54485, 21.40374,  5.09811,  0.26296
      448782,GRN,  2.49700, 44.85953, 45.07484, 43.91500,      NaN, 44.45381, 23.08466,  0.60463,  0.32686, 45.07484, 23.84302,  0.21676,  0.16398
      448996,GRN,  1.59200, 44.50639, 44.18485, 43.45800,      NaN, 44.18537, 23.39918,  0.35600,  0.26108, 44.18485, 23.39843,  0.36494,  0.25991
      449276,GRN,  1.67900, 44.77574, 44.71484, 44.58600,      NaN, 44.41162, 21.00000,  0.30763,  0.00000, 44.71484, 21.60547,  4.15653,  0.32475
      449364,GRN,  2.50300, 44.84715, 44.66484, 44.46700,      NaN, 44.44886, 21.00000,  4.74965,  0.00000, 44.66484, 21.97453,  2.58138,  0.38952
      451179,GRN,  2.82500, 44.80899, 43.87800, 43.87800,      NaN, 44.43359, 23.11713,  0.58749,  0.32059, 43.87800, 21.00000,  5.51645,  0.00000
      452169,GRN,  1.33400, 44.72245, 44.37484, 44.19000,      NaN, 44.36686, 21.86056,  3.10753,  0.37482, 44.37484, 21.90393,  2.94279,  0.38140
      452901,GRN,  1.78600, 44.71102, 43.83376, 43.64600,      NaN, 44.35725, 23.37587,  0.37341,  0.27100, 43.83376, 21.91973,  2.97005,  0.37900
      454474,GRN,  1.59700, 44.70605, 44.47484, 44.37600,      NaN, 44.35308, 21.00000,  4.23343,  0.00000, 44.47484, 21.45230,  5.12055,  0.27260
      454916,GRN,  1.69700, 44.81255, 43.96484, 43.85200,      NaN, 44.43502, 23.17019,  0.53671,  0.30937, 43.96484, 21.52184,  4.62341,  0.30402
      455313,GRN,  2.44400, 45.03917, 43.92471, 43.79100,      NaN, 44.52566, 23.40974,  0.38166,  0.25779, 43.92471, 21.63090,  4.04874,  0.33118
      455603,GRN,  2.23100, 44.88746, 44.94484, 44.72300,      NaN, 44.46498, 21.00000,  0.00000,  0.00000, 44.94484, 22.09403,  2.30917,  0.39872
      456808,GRN,  1.00000, 44.77728, 44.37484, 44.13300,      NaN, 44.41292, 22.35528,  1.65198,  0.40150, 44.37484, 22.19143,  2.15092,  0.40299
      457171,GRN,  1.33200, 44.60105, 43.66484, 43.43300,      NaN, 44.26488, 23.53611,  0.30777,  0.23210, 43.66484, 22.14274,  2.17651,  0.40124
      459682,GRN,  1.99100, 44.10571, 43.87335, 43.58600,      NaN, 43.84879, 22.28606,  1.73329,  0.40574, 43.87335, 22.38533,  1.56243,  0.40305
      460965,GRN,  1.51800, 45.19255, 44.26484, 44.20200,      NaN, 44.58702, 22.72016,  0.97264,  0.38994, 44.26484, 21.27747,  5.37831,  0.20449
      461606,GRN,  1.24100, 45.33792, 45.06484, 45.02500,      NaN, 44.64517, 21.00000,  0.00000,  0.00000, 45.06484, 21.17417,  5.79399,  0.13139
      462238,GRN,  2.21800, 45.45267, 43.67354, 43.46100,      NaN, 44.69107, 23.89676,  0.21290,  0.15561, 43.67354, 22.04872,  2.51371,  0.39346
      462290,GRN,  1.78400, 44.63618, 44.77485, 44.54800,      NaN, 44.29439, 21.00000,  0.00000,  0.00000, 44.77485, 22.11838,  2.31192,  0.40065
      464309,GRN,  1.80600, 44.96477, 44.38484, 44.34600,      NaN, 44.49591, 21.71553,  3.84593,  0.34775, 44.38484, 21.16980,  5.55983,  0.13986
      465316,GRN,  1.92300, 45.54812, 44.62484, 44.54600,      NaN, 44.72925, 21.89525,  2.96996,  0.38069, 44.62484, 21.35517,  5.10578,  0.24869
